candidate,t0,depth,depth_err
1,1742.138772190142,0.18215122969578168,0.12188379084421065
1,1743.0143992737942,0.436025148648711,0.11576461276204944
1,1743.8900263574465,-0.003502497834428908,0.09414343204922582
1,1744.7656534410987,0.6268599326685331,0.06606647461923086
1,1745.641280524751,-0.08332731330451537,0.12036001427512717
1,1746.5169076084032,0.16142592404311262,0.09534510266687041
1,1747.3925346920555,-0.2592811275947682,0.10015204849942645
1,1748.2681617757078,0.5341153462586901,0.04588920147336814
1,1749.14378885936,,
1,1750.0194159430123,,
1,1750.8950430266646,,
1,1751.7706701103168,0.011080058162638018,0.1755389073449107
1,1752.646297193969,0.11867480654048634,0.09788830289193966
1,1753.5219242776213,0.026673908089747123,0.12881072711847946
1,1754.3975513612736,0.5551367843270594,0.07965894294033549
1,1755.2731784449259,0.7559476382990038,0.10765398839726488
1,1756.1488055285781,0.2638132504231283,0.09120613223033698
1,1757.0244326122304,0.25753083401214294,0.1307783554212101
1,1757.9000596958826,0.26609909136487975,0.13651979685364346
1,1758.775686779535,0.3439550260739832,0.16182909143562776
1,1759.6513138631872,-0.03293320294495139,0.08532945452062429
1,1760.5269409468394,0.5028380879291694,0.11424010696736882
1,1761.4025680304917,0.5383948428655527,0.13737054786910594
1,1762.278195114144,,
1,1763.1538221977962,,
1,1764.0294492814485,,
1,1764.9050763651007,,
1,1765.780703448753,,
1,1766.6563305324053,,
1,1767.5319576160575,,
1,1768.4075846997098,,
1,1769.283211783362,,
1,1770.1588388670143,,
1,1771.0344659506666,,
1,1771.9100930343188,,
1,1772.785720117971,,
1,1773.6613472016234,,
1,1774.5369742852756,,
1,1775.4126013689279,,
1,1776.2882284525801,,
1,1777.1638555362324,,
1,1778.0394826198847,,
1,1778.915109703537,,
1,1779.7907367871892,,
1,1780.6663638708415,,
1,1781.5419909544937,,
1,1782.417618038146,,
1,1783.2932451217982,,
1,1784.1688722054505,,
1,1785.0444992891028,,
1,1785.920126372755,,
1,1786.7957534564073,,
1,1787.6713805400595,,
1,1788.5470076237118,,
1,1789.422634707364,,
1,1790.2982617910163,,
1,1791.1738888746686,,
1,1792.0495159583209,,
1,1792.9251430419731,,
1,1793.8007701256254,,
1,1794.6763972092776,,
1,1795.55202429293,,
1,1796.4276513765822,,
1,1797.3032784602344,,
1,1798.1789055438867,,
1,1799.054532627539,,
1,1799.9301597111912,,
1,1800.8057867948435,,
1,1801.6814138784957,,
1,1802.557040962148,,
1,1803.4326680458003,,
1,1804.3082951294525,,
1,1805.1839222131048,,
1,1806.059549296757,,
1,1806.9351763804093,,
1,1807.8108034640616,,
1,1808.6864305477138,,
1,1809.562057631366,,
1,1810.4376847150183,,
1,1811.3133117986706,,
1,1812.1889388823229,,
1,1813.0645659659751,,
1,1813.9401930496274,,
1,1814.8158201332797,,
1,1815.691447216932,,
1,1816.5670743005842,,
1,1817.4427013842364,,
1,1818.3183284678887,,
1,1819.193955551541,,
1,1820.0695826351932,,
1,1820.9452097188455,,
1,1821.8208368024978,,
1,1822.69646388615,,
1,1823.5720909698023,,
1,1824.4477180534545,,
1,1825.3233451371068,,
1,1826.198972220759,,
1,1827.0745993044113,,
1,1827.9502263880636,,
1,1828.8258534717158,,
1,1829.701480555368,,
1,1830.5771076390204,,
1,1831.4527347226726,,
1,1832.328361806325,,
1,1833.2039888899772,,
1,1834.0796159736294,,
1,1834.9552430572817,,
1,1835.830870140934,,
1,1836.7064972245862,,
1,1837.5821243082385,,
1,1838.4577513918907,,
1,1839.333378475543,,
1,1840.2090055591952,,
1,1841.0846326428475,,
1,1841.9602597264998,,
1,1842.835886810152,,
1,1843.7115138938043,,
1,1844.5871409774566,,
1,1845.4627680611088,,
1,1846.338395144761,,
1,1847.2140222284133,,
1,1848.0896493120656,,
1,1848.9652763957179,,
1,1849.8409034793701,,
1,1850.7165305630224,,
1,1851.5921576466747,,
1,1852.467784730327,,
1,1853.3434118139792,,
1,1854.2190388976314,,
1,1855.0946659812837,,
1,1855.970293064936,,
1,1856.8459201485882,,
1,1857.7215472322405,,
1,1858.5971743158927,,
1,1859.472801399545,,
1,1860.3484284831973,,
1,1861.2240555668495,,
1,1862.0996826505018,,
1,1862.975309734154,,
1,1863.8509368178063,,
1,1864.7265639014586,,
1,1865.6021909851108,,
1,1866.477818068763,,
1,1867.3534451524154,,
1,1868.2290722360676,,
1,1869.1046993197199,,
1,1869.9803264033721,,
1,1870.8559534870244,,
1,1871.7315805706767,,
1,1872.607207654329,,
1,1873.4828347379812,,
1,1874.3584618216335,,
1,1875.2340889052857,,
1,1876.109715988938,,
1,1876.9853430725902,,
1,1877.8609701562425,,
1,1878.7365972398948,,
1,1879.612224323547,,
1,1880.4878514071993,,
1,1881.3634784908515,,
1,1882.2391055745038,,
1,1883.114732658156,,
1,1883.9903597418083,,
1,1884.8659868254606,,
1,1885.7416139091129,,
1,1886.6172409927651,,
1,1887.4928680764174,,
1,1888.3684951600696,,
1,1889.244122243722,,
1,1890.1197493273742,,
1,1890.9953764110264,,
1,1891.8710034946787,,
1,1892.746630578331,,
1,1893.6222576619832,,
1,1894.4978847456355,,
1,1895.3735118292877,,
1,1896.24913891294,,
1,1897.1247659965923,,
1,1898.0003930802445,,
1,1898.8760201638968,,
1,1899.751647247549,,
1,1900.6272743312013,0.187928844946339,0.06858675400061917
1,1901.5029014148536,0.5038757590549725,0.15158069410782257
1,1902.3785284985058,0.2860401031944404,0.10956628440336022
1,1903.254155582158,0.07393884071571488,0.15281090773972314
1,1904.1297826658104,-0.21527382049502108,0.08419717289225373
1,1905.0054097494626,0.3017753848398863,0.0865897194373367
1,1905.8810368331149,0.7171740753412204,0.08849175124712877
1,1906.7566639167671,0.1075436110942185,0.12092752689989587
1,1907.6322910004194,0.5825856661385576,0.13656888799194752
1,1908.5079180840717,0.36020320770768777,0.09004351657242429
1,1909.383545167724,0.40273729305662087,0.12221307044908025
1,1910.2591722513762,0.5776893149156415,0.09023568988873569
1,1911.1347993350284,-0.1606906408526676,0.0825949459397054
1,1912.0104264186807,0.18505802319168652,0.0878449478858084
1,1912.886053502333,,
1,1913.7616805859852,,
1,1914.6373076696375,,
1,1915.5129347532898,0.018108430689611765,0.09532475851200195
1,1916.388561836942,0.3011691845787867,0.082732865970123
1,1917.2641889205943,0.08173306065717423,0.18190666392732865
1,1918.1398160042465,0.03335142530858093,0.16140184333620472
1,1919.0154430878988,0.24439859394309593,0.053895575894521465
1,1919.891070171551,-0.11258264480185076,0.11525123230559498
1,1920.7666972552033,0.8040779793853092,0.07299887337018425
1,1921.6423243388556,-0.005532055719514872,0.12048000203266358
1,1922.5179514225078,0.02045276817774777,0.06460827616778757
1,1923.39357850616,0.4155829761685048,0.07320034528840508
1,1924.2692055898124,0.3521963518540172,0.1307721623884298
1,1925.1448326734646,0.19991122461004984,0.096877908577877
1,1926.020459757117,0.30670806425481256,0.15729091859924677
1,1926.8960868407692,,
1,1927.7717139244214,,
1,1928.6473410080737,,
1,1929.522968091726,0.3724694978044507,0.10087147540715956
1,1930.3985951753782,0.07580828235620451,0.14310716583226363
1,1931.2742222590305,0.14614862071726797,0.11155158346586519
1,1932.1498493426827,0.2615145606633673,0.11875320247160762
1,1933.025476426335,0.3344559307706385,0.07508974298524815
1,1933.9011035099873,0.16027324435452517,0.18483339703853183
1,1934.7767305936395,0.8401848361181408,0.15684646178547124
1,1935.6523576772918,-0.009692286656370896,0.06831072952149428
1,1936.527984760944,0.10669143376029755,0.10050904289973982
1,1937.4036118445963,0.39812051196908005,0.08229257437071368
1,1938.2792389282486,0.23787948999742792,0.10043754390301524
1,1939.1548660119008,0.35699397972799307,0.07401354935231469
1,1940.030493095553,0.4668211934185651,0.09437900299402455
1,1940.9061201792053,,
1,1941.7817472628576,,
1,1942.6573743465099,,
1,1943.5330014301621,,
1,1944.4086285138144,0.1089684080157749,0.06657425047014036
1,1945.2842555974667,0.04948530606019297,0.17350401799896967
1,1946.159882681119,0.4381784390716792,0.1389663036956997
1,1947.0355097647712,0.056162498195178046,0.13611034981849535
1,1947.9111368484234,0.24091495066158597,0.1255687410048905
1,1948.7867639320757,0.11121122201152023,0.09186033180496103
1,1949.662391015728,0.14841870803128376,0.08602427086420683
1,1950.5380180993802,0.21178315537873083,0.06921737241420062
1,1951.4136451830325,0.039870808938191615,0.08796507448801119
1,1952.2892722666847,0.4732528147878279,0.10301365648290588
1,1953.164899350337,0.5449715515092324,0.141409611039767
1,1954.0405264339893,0.3697525506437538,0.06961966285574993
1,1954.9161535176415,,
1,1955.7917806012938,,
1,1956.667407684946,,
1,1957.5430347685983,,
1,1958.4186618522506,,
1,1959.2942889359028,,
1,1960.169916019555,,
1,1961.0455431032074,,
1,1961.9211701868596,,
1,1962.796797270512,,
1,1963.6724243541641,,
1,1964.5480514378164,,
1,1965.4236785214687,,
1,1966.299305605121,,
1,1967.1749326887732,,
1,1968.0505597724255,,
1,1968.9261868560777,,
1,1969.80181393973,,
1,1970.6774410233822,,
1,1971.5530681070345,,
1,1972.4286951906868,,
1,1973.304322274339,,
1,1974.1799493579913,,
1,1975.0555764416436,,
1,1975.9312035252958,,
1,1976.806830608948,,
1,1977.6824576926003,,
1,1978.5580847762526,,
1,1979.4337118599049,,
1,1980.3093389435571,,
1,1981.1849660272094,,
1,1982.0605931108616,,
1,1982.936220194514,,
1,1983.8118472781662,,
1,1984.6874743618184,,
1,1985.5631014454707,,
1,1986.438728529123,,
1,1987.3143556127752,,
1,1988.1899826964275,,
1,1989.0656097800797,,
1,1989.941236863732,,
1,1990.8168639473843,,
1,1991.6924910310365,,
1,1992.5681181146888,,
1,1993.443745198341,,
1,1994.3193722819933,,
1,1995.1949993656456,,
1,1996.0706264492978,,
1,1996.94625353295,,
1,1997.8218806166024,,
1,1998.6975077002546,,
1,1999.5731347839069,,
1,2000.4487618675591,,
1,2001.3243889512114,,
1,2002.2000160348637,,
1,2003.075643118516,,
1,2003.9512702021682,,
1,2004.8268972858205,,
1,2005.7025243694727,,
1,2006.578151453125,,
1,2007.4537785367772,,
1,2008.3294056204295,,
1,2009.2050327040818,,
1,2010.080659787734,,
1,2010.9562868713863,,
1,2011.8319139550385,,
1,2012.7075410386908,,
1,2013.583168122343,,
1,2014.4587952059953,,
1,2015.3344222896476,,
1,2016.2100493732999,,
1,2017.0856764569521,,
1,2017.9613035406044,,
1,2018.8369306242566,,
1,2019.712557707909,,
1,2020.5881847915612,,
1,2021.4638118752134,,
1,2022.3394389588657,,
1,2023.215066042518,,
1,2024.0906931261702,,
1,2024.9663202098225,,
1,2025.8419472934747,,
1,2026.717574377127,,
1,2027.5932014607793,,
1,2028.4688285444315,,
1,2029.3444556280838,,
1,2030.220082711736,,
1,2031.0957097953883,,
1,2031.9713368790406,,
1,2032.8469639626928,,
1,2033.722591046345,,
1,2034.5982181299973,,
1,2035.4738452136496,,
1,2036.3494722973019,,
1,2037.2250993809541,,
1,2038.1007264646064,,
1,2038.9763535482587,,
1,2039.851980631911,,
1,2040.7276077155632,,
1,2041.6032347992154,,
1,2042.4788618828677,,
1,2043.35448896652,,
1,2044.2301160501722,,
1,2045.1057431338245,,
1,2045.9813702174768,,
1,2046.856997301129,,
1,2047.7326243847813,,
1,2048.6082514684335,,
1,2049.483878552086,,
1,2050.3595056357385,,
1,2051.235132719391,,
1,2052.1107598030435,,
1,2052.986386886696,,
1,2053.8620139703485,,
1,2054.737641054001,,
1,2055.6132681376534,,
1,2056.488895221306,,
1,2057.3645223049584,,
1,2058.240149388611,,
1,2059.1157764722634,,
1,2059.991403555916,,
1,2060.8670306395684,,
1,2061.742657723221,,
1,2062.6182848068734,,
1,2063.493911890526,,
1,2064.3695389741783,,
1,2065.245166057831,,
1,2066.1207931414833,,
1,2066.996420225136,,
1,2067.8720473087883,,
1,2068.747674392441,,
1,2069.6233014760933,,
1,2070.4989285597458,,
1,2071.3745556433983,,
1,2072.2501827270507,,
1,2073.1258098107032,,
1,2074.0014368943557,,
1,2074.877063978008,,
1,2075.7526910616607,,
1,2076.628318145313,,
1,2077.5039452289657,,
1,2078.379572312618,,
1,2079.2551993962707,,
1,2080.130826479923,,
1,2081.0064535635756,,
1,2081.882080647228,,
1,2082.7577077308806,,
1,2083.633334814533,,
1,2084.5089618981856,,
1,2085.384588981838,,
1,2086.2602160654906,,
1,2087.135843149143,,
1,2088.0114702327955,,
1,2088.887097316448,,
1,2089.7627244001005,,
1,2090.638351483753,,
1,2091.5139785674055,,
1,2092.389605651058,,
1,2093.2652327347105,,
1,2094.140859818363,,
1,2095.0164869020155,,
1,2095.892113985668,,
1,2096.7677410693204,,
1,2097.643368152973,,
1,2098.5189952366254,,
1,2099.394622320278,,
1,2100.2702494039304,,
1,2101.145876487583,,
1,2102.0215035712354,,
1,2102.897130654888,,
1,2103.7727577385403,,
1,2104.648384822193,,
1,2105.5240119058453,,
1,2106.399638989498,,
1,2107.2752660731503,,
1,2108.150893156803,,
1,2109.0265202404553,,
1,2109.902147324108,,
1,2110.7777744077603,,
1,2111.6534014914128,,
1,2112.5290285750652,,
1,2113.4046556587177,,
1,2114.28028274237,,
1,2115.1559098260227,,
1,2116.031536909675,,
1,2116.9071639933277,,
1,2117.78279107698,,
1,2118.6584181606327,,
1,2119.534045244285,,
1,2120.4096723279376,,
1,2121.28529941159,,
1,2122.1609264952426,,
1,2123.036553578895,,
1,2123.9121806625476,,
1,2124.7878077462,,
1,2125.6634348298526,,
1,2126.539061913505,,
1,2127.4146889971576,,
1,2128.29031608081,,
1,2129.1659431644625,,
1,2130.041570248115,,
1,2130.9171973317675,,
1,2131.79282441542,,
1,2132.6684514990725,,
1,2133.544078582725,,
1,2134.4197056663775,,
1,2135.29533275003,,
1,2136.1709598336824,,
1,2137.046586917335,,
1,2137.9222140009874,,
1,2138.79784108464,,
1,2139.6734681682924,,
1,2140.549095251945,,
1,2141.4247223355974,,
1,2142.30034941925,,
1,2143.1759765029024,,
1,2144.051603586555,,
1,2144.9272306702073,,
1,2145.80285775386,,
1,2146.6784848375123,,
1,2147.554111921165,,
1,2148.4297390048173,,
1,2149.30536608847,,
1,2150.1809931721223,,
1,2151.0566202557748,,
1,2151.9322473394272,,
1,2152.8078744230797,,
1,2153.6835015067322,,
1,2154.5591285903847,,
1,2155.434755674037,,
1,2156.3103827576897,,
1,2157.186009841342,,
1,2158.0616369249947,,
1,2158.937264008647,,
1,2159.8128910922997,,
1,2160.688518175952,,
1,2161.5641452596046,,
1,2162.439772343257,,
1,2163.3153994269096,,
1,2164.191026510562,,
1,2165.0666535942146,,
1,2165.942280677867,,
1,2166.8179077615196,,
1,2167.693534845172,,
1,2168.5691619288245,,
1,2169.444789012477,,
1,2170.3204160961295,,
1,2171.196043179782,,
1,2172.0716702634345,,
1,2172.947297347087,,
1,2173.8229244307395,,
1,2174.698551514392,,
1,2175.5741785980445,,
1,2176.449805681697,,
1,2177.3254327653494,,
1,2178.201059849002,,
1,2179.0766869326544,,
1,2179.952314016307,,
1,2180.8279410999594,,
1,2181.703568183612,,
1,2182.5791952672644,,
1,2183.454822350917,,
1,2184.3304494345693,,
1,2185.206076518222,,
1,2186.0817036018743,,
1,2186.957330685527,,
1,2187.8329577691793,,
1,2188.708584852832,,
1,2189.5842119364843,,
1,2190.4598390201368,,
1,2191.3354661037893,,
1,2192.2110931874417,,
1,2193.0867202710942,,
1,2193.9623473547467,,
1,2194.837974438399,,
1,2195.7136015220517,,
1,2196.589228605704,,
1,2197.4648556893567,,
1,2198.340482773009,,
1,2199.2161098566617,,
1,2200.091736940314,,
1,2200.9673640239666,,
1,2201.842991107619,,
1,2202.7186181912716,,
1,2203.594245274924,,
1,2204.4698723585766,,
1,2205.345499442229,,
1,2206.2211265258816,,
1,2207.096753609534,,
1,2207.9723806931866,,
1,2208.848007776839,,
1,2209.7236348604915,,
1,2210.599261944144,,
1,2211.4748890277965,,
1,2212.350516111449,,
1,2213.2261431951015,,
1,2214.101770278754,,
1,2214.9773973624065,,
1,2215.853024446059,,
1,2216.7286515297114,,
1,2217.604278613364,,
1,2218.4799056970164,,
1,2219.355532780669,,
1,2220.2311598643214,,
1,2221.106786947974,,
1,2221.9824140316264,,
1,2222.858041115279,,
1,2223.7336681989314,,
1,2224.609295282584,,
1,2225.4849223662363,,
1,2226.360549449889,,
1,2227.2361765335413,,
1,2228.111803617194,,
1,2228.9874307008463,,
1,2229.863057784499,,
1,2230.7386848681513,,
1,2231.6143119518038,,
1,2232.4899390354562,,
1,2233.3655661191087,,
1,2234.241193202761,,
1,2235.1168202864137,,
1,2235.992447370066,,
1,2236.8680744537187,,
1,2237.743701537371,,
1,2238.6193286210237,,
1,2239.494955704676,,
1,2240.3705827883286,,
1,2241.246209871981,,
1,2242.1218369556336,,
1,2242.997464039286,,
1,2243.8730911229386,,
1,2244.748718206591,,
1,2245.6243452902436,,
1,2246.499972373896,,
1,2247.3755994575486,,
1,2248.251226541201,,
1,2249.1268536248535,,
1,2250.002480708506,,
1,2250.8781077921585,,
1,2251.753734875811,,
1,2252.6293619594635,,
1,2253.504989043116,,
1,2254.3806161267685,,
1,2255.256243210421,,
1,2256.1318702940735,,
1,2257.007497377726,,
1,2257.8831244613784,,
1,2258.758751545031,,
1,2259.6343786286834,,
1,2260.510005712336,,
1,2261.3856327959884,,
1,2262.261259879641,,
1,2263.1368869632934,,
1,2264.012514046946,,
1,2264.8881411305983,,
1,2265.763768214251,,
1,2266.6393952979033,,
1,2267.515022381556,,
1,2268.3906494652083,,
1,2269.266276548861,,
1,2270.1419036325133,,
1,2271.0175307161658,,
1,2271.8931577998183,,
1,2272.7687848834707,,
1,2273.6444119671232,,
1,2274.5200390507757,,
1,2275.395666134428,,
1,2276.2712932180807,,
1,2277.146920301733,,
1,2278.0225473853857,,
1,2278.898174469038,,
1,2279.7738015526907,,
1,2280.649428636343,,
1,2281.5250557199956,,
1,2282.400682803648,,
1,2283.2763098873006,,
1,2284.151936970953,,
1,2285.0275640546056,,
1,2285.903191138258,,
1,2286.7788182219106,,
1,2287.654445305563,,
1,2288.5300723892155,,
1,2289.405699472868,,
1,2290.2813265565205,,
1,2291.156953640173,,
1,2292.0325807238255,,
1,2292.908207807478,,
1,2293.7838348911305,,
1,2294.659461974783,,
1,2295.5350890584355,,
1,2296.410716142088,,
1,2297.2863432257404,,
1,2298.161970309393,,
1,2299.0375973930454,,
1,2299.913224476698,,
1,2300.7888515603504,,
1,2301.664478644003,,
1,2302.5401057276554,,
1,2303.415732811308,,
1,2304.2913598949604,,
1,2305.166986978613,,
1,2306.0426140622653,,
1,2306.918241145918,,
1,2307.7938682295703,,
1,2308.669495313223,,
1,2309.5451223968753,,
1,2310.420749480528,,
1,2311.2963765641803,,
1,2312.1720036478328,,
1,2313.0476307314852,,
1,2313.9232578151377,,
1,2314.79888489879,,
1,2315.6745119824427,,
1,2316.550139066095,,
1,2317.4257661497477,,
1,2318.3013932334,,
1,2319.1770203170527,,
1,2320.052647400705,,
1,2320.9282744843576,,
1,2321.80390156801,,
1,2322.6795286516626,,
1,2323.555155735315,,
1,2324.4307828189676,,
1,2325.30640990262,,
1,2326.1820369862726,,
1,2327.057664069925,,
1,2327.9332911535776,,
1,2328.80891823723,,
1,2329.6845453208825,,
1,2330.560172404535,,
1,2331.4357994881875,,
1,2332.31142657184,,
1,2333.1870536554925,,
1,2334.062680739145,,
1,2334.9383078227975,,
1,2335.81393490645,,
1,2336.6895619901024,,
1,2337.565189073755,,
1,2338.4408161574074,,
1,2339.31644324106,,
1,2340.1920703247124,,
1,2341.067697408365,,
1,2341.9433244920174,,
1,2342.81895157567,,
1,2343.6945786593224,,
1,2344.570205742975,,
1,2345.4458328266273,,
1,2346.32145991028,,
1,2347.1970869939323,,
1,2348.072714077585,,
1,2348.9483411612373,,
1,2349.82396824489,,
1,2350.6995953285423,,
1,2351.5752224121948,,
1,2352.4508494958473,,
1,2353.3264765794997,,
1,2354.2021036631522,,
1,2355.0777307468047,,
1,2355.953357830457,,
1,2356.8289849141097,,
1,2357.704611997762,,
1,2358.5802390814147,,
1,2359.455866165067,,
1,2360.3314932487197,,
1,2361.207120332372,,
1,2362.0827474160246,,
1,2362.958374499677,,
1,2363.8340015833296,,
1,2364.709628666982,,
1,2365.5852557506346,,
1,2366.460882834287,,
1,2367.3365099179396,,
1,2368.212137001592,,
1,2369.0877640852445,,
1,2369.963391168897,,
1,2370.8390182525495,,
1,2371.714645336202,,
1,2372.5902724198545,,
1,2373.465899503507,,
1,2374.3415265871595,,
1,2375.217153670812,,
1,2376.0927807544645,,
1,2376.968407838117,,
1,2377.8440349217694,,
1,2378.719662005422,,
1,2379.5952890890744,,
1,2380.470916172727,,
1,2381.3465432563794,,
1,2382.222170340032,,
1,2383.0977974236844,,
1,2383.973424507337,,
1,2384.8490515909893,,
1,2385.724678674642,,
1,2386.6003057582943,,
1,2387.475932841947,,
1,2388.3515599255993,,
1,2389.227187009252,,
1,2390.1028140929043,,
1,2390.9784411765568,,
1,2391.8540682602093,,
1,2392.7296953438617,,
1,2393.6053224275142,,
1,2394.4809495111667,,
1,2395.356576594819,,
1,2396.2322036784717,,
1,2397.107830762124,,
1,2397.9834578457767,,
1,2398.859084929429,,
1,2399.7347120130817,,
1,2400.610339096734,,
1,2401.4859661803866,,
1,2402.361593264039,,
1,2403.2372203476916,,
1,2404.112847431344,,
1,2404.9884745149966,,
1,2405.864101598649,,
1,2406.7397286823016,,
1,2407.615355765954,,
1,2408.4909828496066,,
1,2409.366609933259,,
1,2410.2422370169115,,
1,2411.117864100564,,
1,2411.9934911842165,,
1,2412.869118267869,,
1,2413.7447453515215,,
1,2414.620372435174,,
1,2415.4959995188265,,
1,2416.371626602479,,
1,2417.2472536861314,,
1,2418.122880769784,,
1,2418.9985078534364,,
1,2419.874134937089,,
1,2420.7497620207414,,
1,2421.625389104394,,
1,2422.5010161880464,,
1,2423.376643271699,,
1,2424.2522703553514,,
1,2425.127897439004,,
1,2426.0035245226563,,
1,2426.879151606309,,
1,2427.7547786899613,,
1,2428.630405773614,,
1,2429.5060328572663,,
1,2430.381659940919,,
1,2431.2572870245713,,
1,2432.1329141082238,,
1,2433.0085411918762,,
1,2433.8841682755287,,
1,2434.759795359181,,
1,2435.6354224428337,,
1,2436.511049526486,,
1,2437.3866766101387,,
1,2438.262303693791,,
1,2439.1379307774437,,
1,2440.013557861096,,
1,2440.8891849447486,,
1,2441.764812028401,,
1,2442.6404391120536,,
1,2443.516066195706,,
1,2444.3916932793586,,
1,2445.267320363011,,
1,2446.1429474466636,,
1,2447.018574530316,,
1,2447.8942016139686,,
1,2448.769828697621,,
1,2449.6454557812735,,
1,2450.521082864926,,
1,2451.3967099485785,,
1,2452.272337032231,,
1,2453.1479641158835,,
1,2454.023591199536,,
1,2454.8992182831885,,
1,2455.774845366841,,
1,2456.6504724504935,,
1,2457.526099534146,,
1,2458.4017266177984,,
1,2459.277353701451,,
1,2460.1529807851034,,
1,2461.028607868756,,
1,2461.9042349524084,,
1,2462.779862036061,,
1,2463.6554891197134,,
1,2464.531116203366,,
1,2465.4067432870183,,
1,2466.282370370671,,
1,2467.1579974543233,,
1,2468.033624537976,,
1,2468.9092516216283,,
1,2469.784878705281,,
1,2470.6605057889333,,
1,2471.5361328725858,,
1,2472.4117599562383,,
1,2473.2873870398907,,
1,2474.1630141235432,,
1,2475.0386412071957,,
1,2475.914268290848,,
1,2476.7898953745007,,
1,2477.665522458153,,
1,2478.5411495418057,,
1,2479.416776625458,,
1,2480.2924037091107,,
1,2481.168030792763,,
1,2482.0436578764156,,
1,2482.919284960068,,
1,2483.7949120437206,,
1,2484.670539127373,,
1,2485.5461662110256,,
1,2486.421793294678,,
1,2487.2974203783306,,
1,2488.173047461983,,
1,2489.0486745456355,,
1,2489.924301629288,,
1,2490.7999287129405,,
1,2491.675555796593,,
1,2492.5511828802455,,
1,2493.426809963898,,
1,2494.3024370475505,,
1,2495.178064131203,,
1,2496.0536912148555,,
1,2496.929318298508,,
1,2497.8049453821604,,
1,2498.680572465813,,
1,2499.5561995494654,,
1,2500.431826633118,,
1,2501.3074537167704,,
1,2502.183080800423,,
1,2503.0587078840754,,
1,2503.934334967728,,
