"# ID" GaiaID x y Dist_pix Dist_arcsec Gmag InAper
1 5271055243163629056 1902.5325004213107 797.7098933274361 0.0 0.0 10.605513 1
2 5271055208803899520 1905.1138854683245 796.1202384354079 3.0315922279712213 63.663436787395646 16.147158 0
3 5271055685541797120 1902.746197795022 802.0644780001811 4.3598250239701795 91.55632550337377 14.251523 0
4 5271054830846753664 1897.9570653094459 798.6694011307451 4.674961142886281 98.1741840006119 16.457073 0
5 5271054762128403072 1898.021023352534 795.9564831212796 4.8402347766561755 101.64493030977968 14.837293 0
6 5271054899566255104 1903.7805081558413 792.488069198706 5.3688891343402645 112.74667182114555 14.896108 0
7 5271056033437618432 1907.1103918590413 801.8575775256217 6.17740837435288 129.72557586141048 15.496851 0
8 5271054933926000896 1905.6931239801015 792.1382339693903 6.40569506630493 134.51959639240354 11.535221 0
9 5271055483681773952 1896.0018499778935 799.654283124617 6.8139597076506755 143.0931538606642 15.56524 0
10 5271054899566252160 1901.7456821687488 790.6867522587975 7.067078139695619 148.408640933608 16.208225 0
11 5271055895998650496 1902.8765489411599 805.104487190195 7.40259331445142 155.45445960347982 16.452534 0
12 5271054452889630336 1895.567738623943 794.3540516037773 7.731078874796446 162.35265637072536 15.403948 0
13 5271054727767528192 1894.2688171309708 797.1803134449704 8.280635022445804 173.89333547136187 14.501168 0
14 5271055895998644864 1901.7102399997161 806.2813331982055 8.610789374914239 180.826576873199 16.237738 0
15 5271051566671621120 1897.789785585965 789.9364631429177 9.106017836737989 191.22637457149776 13.288387 0
16 5271055140084443392 1911.1325159841674 794.683169151316 9.117089827334587 191.45888637402632 13.657574 0
17 5271054659048049664 1893.4081921797952 796.4068021317096 9.216889255631148 193.55467436825413 9.377881 0
18 5271055861638893952 1898.205663440812 805.868559469413 9.235006847428428 193.935143795997 15.412503 0
19 5271051566671627904 1900.0201028283093 788.7134022190016 9.34071699225816 196.15505683742137 16.3582 0
20 5271055964718117760 1901.3439443720722 807.0779176727059 9.44312160335492 198.30555367045332 15.813178 0
21 5271056308315519104 1906.7454268902386 806.212022023627 9.488674396309825 199.26216232250633 15.978329 0
22 5271055930358373248 1899.5875465902172 807.0363831429256 9.780396993256517 205.38833685838685 14.530129 0
23 5271055930355497728 1899.5096224810145 807.026437890986 9.794681906347972 205.6883200333074 14.05689 0
24 5271055758559676288 1897.6916794348713 806.3032861349868 9.863059756871412 207.12425489429964 13.112964 0
25 5271052116427468160 1909.5740830781037 790.6449197082583 9.9748553148468 209.47196161178283 14.543422 0
26 5271055341944322048 1912.5092476949371 797.0061646941567 10.001535889607627 210.03225368176018 13.79557 0
27 5271055926059969280 1899.412302005238 807.3741105451674 10.15542872493109 213.2640032235529 15.671066 0
28 5271051905973062400 1902.9244102292332 787.5268459005183 10.190586253813054 214.00231133007412 16.203655 0
29 5271052112131696512 1909.7868279858426 790.3862902036187 10.308270035690521 216.47367074950094 16.569052 0
30 5271055758560039552 1894.7892000043958 804.6560829937284 10.402319559920343 218.4487107583272 16.213598 0
31 5271056170876588800 1912.4350161086697 801.3882107217566 10.563609032511215 221.8357896827355 14.942979 0
32 5271055346242876800 1913.156919414307 797.4023099254536 10.62887042389329 223.20627890175908 15.384688 0
33 5271055140084450048 1912.3261637113008 793.5726277619435 10.631688812089514 223.2654650538798 14.707532 0
34 5271051566671623296 1897.8573861272625 787.9670586108012 10.806457420361196 226.93560582758514 13.684958 0
35 5271054384170157312 1894.4480745832827 790.324603034327 10.949906567823623 229.94803792429607 14.886477 0
36 5271055449322018048 1892.1343385074972 801.4283213874219 11.043028498703205 231.9035984727673 15.669489 0
37 5271055930358368256 1898.6520988719267 808.3118273373184 11.289752917329947 237.08481126392888 16.028894 0
