"# ID" GaiaID x y Dist_pix Dist_arcsec Gmag InAper
1 5271055243163629056 2062.350210460072 232.00926018967496 0.0 0.0 10.605513 1
2 5271055208803899520 2062.1428898215872 234.92729786443218 2.9253932587678273 61.433258434124376 16.147158 1
3 5271055685541797120 2058.7400300294125 229.70221399572665 4.28437450311341 89.97186456538161 14.251523 0
4 5271054830846753664 2064.213933792109 227.89263113042796 4.518860417164441 94.89606876045326 16.457073 0
5 5271054762128403072 2066.351297547747 229.48373168176445 4.731489419562063 99.36127781080333 14.837293 0
6 5271054899566255104 2065.820189414673 235.9498809356545 5.250642418696919 110.2634907926353 14.896108 0
7 5271056033437618432 2056.397162917143 233.22637161656425 6.0761941438568146 127.60007702099311 15.496851 0
8 5271054933926000896 2065.0011395033403 237.64158137809363 6.224987290103716 130.72473309217804 11.535221 0
9 5271055483681773952 2064.548508182355 225.80691732277597 6.5803928389091455 138.18824961709205 15.56524 0
10 5271054899566252160 2068.4334829071404 235.38482978468377 6.9570592750104385 146.0982447752192 16.208225 0
11 5271055895998650496 2056.228753217103 228.07698688864565 7.275645132322306 152.78854777876842 16.452534 0
12 5271054452889630336 2069.0457854810934 228.47907257719604 7.56921062208105 158.95342306370205 15.403948 0
13 5271054727767528192 2067.527455845424 225.85960615635378 8.038788124443295 168.8145506133092 14.501168 0
14 5271055895998644864 2055.956068600782 226.49799832729832 8.441508007009801 177.27166814720584 16.237738 0
15 5271055140084443392 2059.8347912283402 240.44169530128102 8.799619072596998 184.79200052453697 13.657574 0
16 5271054659048049664 2068.641995762585 225.62720738002534 8.961984175285803 188.20166768100185 9.377881 0
17 5271055861638893952 2058.301398124288 223.99688656818918 8.977249711391481 188.5222439392211 15.412503 0
18 5271051566671621120 2071.3088010914303 232.72316900520187 8.986991259434177 188.72681644811772 13.288387 0
19 5271051566671627904 2071.006909958685 235.15892850982652 9.211886708826286 193.449620885352 16.3582 0
20 5271055964718117760 2055.5283285565342 225.75953217505636 9.251874024354484 194.28935451144415 15.813178 0
21 5271056308315519104 2053.1172396042325 230.46775668049543 9.360768338848855 196.57613511582596 15.978329 0
22 5271055930358373248 2056.5714323757634 224.4121479298425 9.545176312472337 200.44870256191908 14.530129 0
23 5271055930355497728 2056.6241881865544 224.35696074787782 9.557458753442193 200.70663382228605 14.05689 0
24 5271055758559676288 2058.248567691222 223.3487133265939 9.582721188205538 201.2371449523163 13.112964 0
25 5271052116427468160 2063.9669793511257 241.51934683193974 9.646537699634097 202.57729169231604 14.543422 0
26 5271055341944322048 2057.181751823244 240.19668934173802 9.682301420667109 203.32832983400928 13.79557 0
27 5271055926059969280 2056.4012335887305 224.08347256376945 9.910016917579576 208.1103552691711 15.671066 0
28 5271052112131696512 2064.051967172141 241.83231435630162 9.969371548274879 209.35680251377244 16.569052 0
29 5271051905973062400 2070.2884050070484 238.10003666882767 10.005622958349193 210.11808212533305 16.203655 0
30 5271055758560039552 2061.2370238804488 222.0188543520353 10.052233242508747 211.0968980926837 16.213598 0
31 5271055140084450048 2060.038659177212 242.0043324537439 10.258885850678496 215.4366028642484 14.707532 0
32 5271055346242876800 2056.491925409322 240.4771941576817 10.296864057681061 216.2341452113023 15.384688 0
33 5271056170876588800 2053.7126064653894 237.6493243022289 10.315935535019428 216.63464623540798 14.942979 0
34 5271055449322018048 2065.3499398088215 221.78018642114557 10.659846449539746 223.85677544033467 15.669489 0
35 5271051566671623296 2072.8482474631155 233.89473913006188 10.666011989113475 223.98625177138297 13.684958 0
36 5271054384170157312 2072.918581860664 229.89418426095307 10.777941373244948 226.3367688381439 14.886477 0
37 5271055930358368256 2056.0867377117765 222.95736578378322 11.007628409610065 231.16019660181138 16.028894 0
38 5271052116427474688 2063.6336473029573 243.06441188217107 11.129402008813186 233.7174421850769 14.069368 0
39 5271052116427471616 2065.8620874792305 242.62814317897602 11.18454094445366 234.87535983352686 16.300297 0
40 5271051429232657152 2073.4034254831076 229.85881860364796 11.260460086531722 236.46966181716618 16.467272 0
41 5271054384170155136 2073.4251941158277 229.6662877522966 11.3201052476366 237.7222102003686 15.674794 0
42 5271055518041491840 2065.550733520242 221.08644296817437 11.3820597394755 239.0232545289855 13.192636 0
43 5271055449322015616 2066.245553624619 221.29745565035125 11.39808996535199 239.35988927239177 15.700056 0
44 5271056892431106304 2054.9271788146107 240.9478285466792 11.618924351348475 243.997411378318 15.208758 0
45 5271052013348248320 2069.6494545133837 241.19944188500364 11.736200549707728 246.4602115438623 13.957892 0
46 5271051497952147712 2073.855857836202 234.3718284641616 11.745707743489147 246.65986261327208 14.397695 0
47 5271056407096341760 2050.7461512539544 233.9334601201225 11.762513992825607 247.01279384933775 16.392565 0
48 5271052013348252800 2068.2048526662766 242.24712146233406 11.793669437494183 247.66705818737785 16.072765 0
49 5271054624688298880 2070.345048189604 223.1192829992074 11.956133353579611 251.07880042517183 15.547516 0
50 5271051429232655104 2074.2974642148356 229.75489506715758 12.15808514472302 255.3197880391834 14.142603 0
51 5271048817892510720 2070.0152828035393 222.02828521616198 12.58464125243463 264.2774663011272 14.602236 0
52 5271067681388889472 2054.1190319565303 222.48904369499826 12.585182623334555 264.28883509002566 10.881287 0
53 5271054349810407552 2074.2726194683187 227.46401014594167 12.759433158255028 267.94809632335557 16.179396 0
54 5271051429232653824 2074.9342761014627 229.58230017303217 12.815960478606831 269.13517005074345 16.031479 0
55 5271067715748635520 2052.0894848758107 224.01709396329494 13.006045152374492 273.12694819986433 14.879076 0
