"# ID" GaiaID x y Dist_pix Dist_arcsec Gmag InAper
1 5271055243163629056 664.6533616523466 339.26222810465896 0.0 0.0 10.5976 1
2 5271055208803899520 662.7651930986887 336.8926763571994 3.0298442156175946 63.62672852796949 16.1423 0
3 5271055685541797120 668.9229472464963 338.64265573134975 4.314305398501441 90.60041336853025 14.2627 0
4 5271054830846753664 666.0310373458116 343.7546278416201 4.698898350998118 98.67686537096048 16.4683 0
5 5271054762127282048 663.3261387922003 343.9669376154554 4.888334287001378 102.65502002702894 14.8534 0
6 5271054899566255104 659.2880250372699 338.5890562782724 5.407402084265885 113.55544376958359 14.9081 0
7 5271056033437618432 668.2723293818074 334.3211782506619 6.124614362273194 128.61690160773708 15.5109 0
8 5271054933926000896 658.7445443964255 336.72182163350413 6.431779411839038 135.0673676486198 11.5388 0
9 5271055483681773952 667.2111078386375 345.5991428287339 6.833634009345496 143.5063141962554 15.5814 0
10 5271054899566252160 657.7032160505971 340.79763288186103 7.117723773466644 149.47219924279952 16.2211 0
11 5271055895998650496 671.9346442136065 338.20206722700664 7.3580579518927465 154.5192169897477 16.4625 0
12 5271054452889630336 661.980817419624 346.5717962733747 7.782819507669474 163.43920966105895 15.4175 0
13 5271054727767528192 664.9245072039718 347.57604555542656 8.318237825095771 174.6829943270112 14.5136 0
14 5271055895998644864 673.2246155623233 339.2437270830429 8.57127387714869 179.99675142012248 16.2483 0
15 5271055140084443392 660.7240146319654 331.04994746250674 9.1039179121984 191.18227615616638 13.6687 0
16 5271051566671621120 657.358752594092 344.81067132521565 9.164962819592377 192.4642192114399 13.301 0
17 5271055861638893952 673.1711806803086 342.77245466178476 9.212759167343007 193.46794251420314 15.4241 0
18 5271054659048049664 664.2445690759814 348.5108090966982 9.257611016714897 194.40983135101283 9.3734 0
19 5271051566671627904 655.9147250921684 342.715892155423 9.396359098417985 197.3235410667777 16.3678 0
20 5271055964718117760 674.0530682542153 339.52858760680795 9.403479759408196 197.47307494757212 15.8184 0
21 5271056308315519104 672.6422921181597 334.24082903383453 9.435966225886675 198.15529074362018 15.9883 0
22 5271055930358373248 674.18686001361 341.2824252874094 9.745193054086005 204.64905413580613 14.5181 0
23 5271055930355497728 674.1854262737004 341.36117588033784 9.760422004744072 204.9688620996255 14.0371 0
24 5271055758559676288 673.6542189039376 343.24125293664355 9.841141695812968 206.66397561207233 13.1121 0
25 5271055341944322048 662.8942164267156 329.4435977334251 9.974973398048524 209.474441359019 13.8091 0
26 5271052116427468160 656.8633569355851 333.01165067649947 9.987687003134553 209.74142706582563 14.5552 0
27 5271055926059969280 674.5459598461473 341.4188639060814 10.124948246977187 212.62391318652092 15.6823 0
28 5271051905973062400 654.4374872868486 339.9481326110483 10.238874647319555 215.01636759371067 16.2137 0
29 5271052112131696512 656.5845821602959 332.8269787345533 10.320738197763918 216.73550215304226 16.5796 0
30 5271055758560039552 672.3122497863836 346.2958466012451 10.398574739127104 218.3700695216692 16.2227 0
31 5271056170876588800 667.2618677706818 329.0716901210142 10.519095425249175 220.90100393023266 14.9548 0
32 5271055346242876800 663.2233838578445 328.7583196857297 10.600798487190572 222.616768231002 15.3971 0
33 5271055140084450048 659.4970922417136 329.97538772313203 10.622265224846734 223.0675697217814 14.725 0
34 5271051566671623296 655.3924090209434 344.94396807904224 10.864962622006468 228.16421506213584 13.6981 0
35 5271054384170157312 658.0869403354208 348.0950443718446 11.006204255838483 231.13028937260816 14.8966 0
36 5271055449322018048 669.3703604843122 349.2666877396167 11.060709315783685 232.27489563145738 15.6817 0
37 5271055930358368256 675.556131987898 342.0798897057332 11.260977661284464 236.48053088697375 16.0379 0
38 5271052116427474688 656.0560263868799 331.5867755679962 11.525048603342174 242.02602067018566 14.081 0
39 5271052116427471616 654.6720604762763 333.4343223027869 11.558151201767327 242.72117523711387 16.3126 0
40 5271055518041491840 669.6947517121026 349.94173164057975 11.809632064901589 248.00227336293335 13.2043 0
41 5271055449322015616 669.0258781834871 350.24768054807237 11.823665514619165 248.29697580700247 15.7122 0
42 5271056892431106304 664.0818065133426 327.33336720078006 11.942545697673188 250.79345965113694 15.2209 0
