,time,flux,flux_err,background_flux,quality,centroids_x,centroids_y,motion_x,motion_y
20592,2322.7132869707316,25128.04,8.844747,2666.3206,0,2061.9591965803766,231.47542754635188,-0.0030204442,-0.005768029
20593,2322.720231408586,25136.592,8.837599,2646.0127,0,2061.9598151501727,231.47709690636185,-0.0026959688,-0.004049635
20594,2322.72717584644,25144.918,8.836476,2628.271,0,2061.9612234273304,231.4772726400382,-0.0015264392,-0.0042454433
20595,2322.7341202842936,25150.955,8.831352,2613.9797,0,2061.9596813416792,231.4761918493316,-0.002734787,-0.005440668
20596,2322.7410647221473,25140.537,8.826308,2602.79,0,2061.960424786894,231.4756401876328,-0.0018448466,-0.0061799143
20597,2322.748009159886,25133.04,8.821447,2586.75,0,2061.961332562364,231.47833579678144,-0.0008472572,-0.002782042
20598,2322.754953597624,25142.322,8.817561,2569.9788,0,2061.959895761757,231.47752188210865,-0.0020735483,-0.0033343397
20599,2322.7618980353614,25126.99,8.813189,2556.715,0,2061.960105638929,231.47563637972385,-0.0019525797,-0.005738896
20600,2322.7688424729827,25132.305,8.810736,2541.9739,0,2061.9596895218856,231.4755465150021,-0.0023861246,-0.005384563
20601,2322.7757869106035,25149.86,8.808358,2532.6846,0,2061.959875068284,231.47691676862533,-0.0024961745,-0.0025833258
20602,2322.7827313482258,25145.477,8.805216,2516.8315,0,2061.961061690479,231.47916330950696,-0.0011197784,-0.0027173168
20603,2322.789675785731,25152.863,8.805333,2511.0132,0,2061.96017862802,231.47775515433386,-0.0018000896,-0.002897701
20604,2322.796620223352,25162.19,8.8003,2493.272,0,2061.9604739073675,231.47687750488018,-0.0017800508,-0.0045452695
20605,2322.80356466074,25150.824,8.796374,2477.706,0,2061.9600089515648,231.47620455406633,-0.00166664,-0.0051660426
20606,2322.810509098245,25131.654,8.789616,2469.931,0,2061.9597413064853,231.4753466622786,-0.0027978257,-0.0057437443
20607,2322.8174535356343,25149.695,8.792469,2462.2812,0,2061.960331334652,231.47676091995712,-0.001318317,-0.0048435056
20608,2322.8243979730228,25142.693,8.789568,2451.0598,0,2061.9604021791224,231.47850124777815,-0.0021212667,-0.0028275098
20609,2322.8313424104113,25155.342,8.785809,2439.5598,0,2061.9602357025688,231.47708911098113,-0.0023769531,-0.0044919387
20610,2322.8382868477993,25145.066,8.785789,2438.2683,0,2061.960917718229,231.4775657192652,-0.001536002,-0.0033110192
20611,2322.845231285072,25147.936,8.780927,2425.063,0,2061.9604750448884,231.4767960050731,-0.0015770707,-0.004624757
20612,2322.852175722345,25131.598,8.77944,2421.0896,0,2061.960649371583,231.47675812537798,-0.0016534418,-0.004911422
20613,2322.8591201595,25151.447,8.778964,2415.1226,0,2061.96029315729,231.47607682579132,-0.0019416277,-0.005785483
20614,2322.866064596655,25147.756,8.77778,2412.3167,0,2061.961536302169,231.47678604855233,-0.0008221104,-0.0046327007
20615,2322.873009033811,25143.434,8.774494,2404.0793,0,2061.959975827569,231.47704326557022,-0.0019485728,-0.003667143
20616,2322.8799534709665,25144.62,8.77272,2395.35,0,2061.959776414823,231.47646392024114,-0.0024327985,-0.0045936047
20617,2322.886897908006,25157.178,8.773722,2390.0535,0,2061.960826817603,231.47745223805907,-0.00081184774,-0.0034404313
20618,2322.893842345045,25155.76,8.770026,2378.9622,0,2061.9605538398923,231.47691937006138,-0.0016882977,-0.003962074
20619,2322.900786782084,25150.74,8.769397,2370.5015,0,2061.9615408052678,231.47719401127077,-0.0010458064,-0.0039461656
20620,2322.9077312191234,25141.527,8.766994,2362.0815,0,2061.960009254125,231.47474946593294,-0.002105213,-0.0068900534
20621,2322.9146756560467,25150.348,8.762202,2350.135,0,2061.9609812328295,231.4760436857513,-0.0016845659,-0.0054676924
20622,2322.92162009297,25138.951,8.760196,2345.523,0,2061.9600474460685,231.47668773888097,-0.002539956,-0.0041416395
20623,2322.9285645297755,25157.412,8.763112,2335.6204,0,2061.9614585343684,231.4786985977973,-0.00091822055,-0.0022451112
20624,2322.935508966699,25143.893,8.754702,2324.4905,0,2061.960800335278,231.4758886602538,-0.0014888826,-0.005454733
20625,2322.9424534035047,25139.86,8.751206,2314.742,0,2061.96154770333,231.4775630272738,-0.00087673985,-0.0041329265
20626,2322.9493978403116,25140.799,8.7497,2307.6416,0,2061.9610248953727,231.4756015605639,-0.001013134,-0.005714856
20627,2322.956342277002,25136.441,8.746408,2296.0908,0,2061.9616913328105,231.4762440074737,-0.00076343986,-0.0050421935
20628,2322.963286713692,25143.246,8.744862,2289.7573,0,2061.9606854865806,231.47608071780348,-0.0017722544,-0.0059237545
20629,2322.970231150382,25167.783,8.744974,2277.0269,0,2061.960990719413,231.4783787592407,-0.0015793811,-0.0034397207
20630,2322.9771755870715,25157.66,8.742492,2274.394,0,2061.9602920127672,231.4773474271931,-0.0018907937,-0.0036931525
20631,2322.9841200236456,25147.889,8.740981,2263.7195,0,2061.960794457618,231.47632813849344,-0.001680277,-0.005128247
20632,2322.9910644602196,25135.768,8.736983,2260.5957,0,2061.9607088754096,231.47748827314535,-0.0016492216,-0.0034375535
20633,2322.9980088967927,25151.186,8.736151,2244.493,0,2061.9607555412113,231.47649976706361,-0.0012814524,-0.0049167355
20634,2323.0049533332494,25161.072,8.735472,2234.245,0,2061.960577760597,231.47587124473185,-0.0015996136,-0.005298803
20635,2323.011897769707,25147.592,8.731179,2229.253,0,2061.9606719346593,231.47465290247325,-0.0019607102,-0.006920263
20636,2323.018842206165,25146.463,8.7246275,2214.6746,0,2061.9602835399037,231.47782383483738,-0.001941653,-0.003646595
20637,2323.0257866425054,25138.12,8.722013,2205.0632,0,2061.9607183172257,231.4766693030735,-0.0015936285,-0.004801647
20638,2323.032731078962,25146.197,8.721611,2195.9167,0,2061.9611393110517,231.47760065493972,-0.00087068503,-0.0038523986
20639,2323.039675515303,25131.031,8.718506,2191.8962,0,2061.9613491104624,231.4756853744765,-0.0009641892,-0.0057698544
20640,2323.046619951527,25157.395,8.719138,2181.3125,0,2061.9608082166114,231.476593040954,-0.0012663874,-0.0048214495
20641,2323.053564387869,25141.268,8.71256,2170.4148,0,2061.9606015249697,231.4754420124435,-0.0011697641,-0.005464768
20642,2323.060508824093,25141.502,8.710237,2158.6794,0,2061.960179487675,231.47563162736353,-0.0019370078,-0.0057015903
20643,2323.067453260317,25144.422,8.710796,2148.7205,0,2061.9609581937107,231.47715136201532,-0.0015286697,-0.0034907197
20644,2323.0743976964245,25142.0,8.703383,2132.1108,0,2061.9609742681087,231.4758517670125,-0.0013821826,-0.0056378716
20645,2323.081342132533,25146.201,8.703678,2130.8574,0,2061.9616176374434,231.47722914348998,-0.00024750383,-0.0035631035
20646,2323.088286568642,25139.047,8.699045,2113.836,0,2061.9611462683797,231.47618594055925,-0.0007672826,-0.0052235965
20647,2323.095231004749,25132.1,8.692814,2097.796,0,2061.960572669795,231.47653193167417,-0.0011987688,-0.004811631
20648,2323.1021754407407,25135.31,8.692272,2095.1677,0,2061.9602991605852,231.4748168598494,-0.0015121524,-0.005687736
20649,2323.1091198767317,25137.863,8.688557,2076.3645,0,2061.960046130789,231.47622378003024,-0.0012471986,-0.0047264653
20650,2323.1160643127237,25144.19,8.687746,2071.8208,0,2061.9601516359257,231.4758180585566,-0.0017721405,-0.004458981
20651,2323.123008748715,25135.332,8.685609,2058.9578,0,2061.9613377477103,231.4781496548302,-0.00046108742,-0.001041368
20652,2323.1299531845902,25130.342,8.680131,2047.2621,0,2061.961101142565,231.47639378179306,-0.00087751966,-0.0049810875
20653,2323.1368976204653,25107.734,8.672599,2035.5249,0,2061.9615047857487,231.47587853164495,-0.0004323208,-0.0053238845
20654,2323.1438420563404,25087.043,8.667092,2029.1184,0,2061.960797827375,231.47671075881013,-0.0013839415,-0.004942949
20655,2323.150786492099,25115.398,8.667425,2020.0046,0,2061.959718794341,231.47479952823073,-0.0022874721,-0.0061969883
20656,2323.157730927858,25093.984,8.663862,2010.1857,0,2061.96171755952,231.4755885432919,-0.0012539434,-0.005445813
20657,2323.1646753636164,25103.176,8.665804,2009.277,0,2061.9612616559107,231.47782988721062,-0.0015338806,-0.002712688
20658,2323.171619799259,25113.17,8.662432,1996.063,0,2061.9609040296114,231.47543150021542,-0.0014170033,-0.0060626497
20659,2323.178564234902,25123.871,8.663334,1986.6781,0,2061.9620071690915,231.4771319631597,-0.00033534082,-0.0041449945
20660,2323.185508670544,25156.764,8.66561,1980.3328,0,2061.9611221287946,231.47582529945214,-0.0012500014,-0.0047328915
20661,2323.1924531061863,25157.455,8.662841,1970.099,0,2061.9615160869203,231.47572945594206,-0.0011771183,-0.005720608
