,time,time_folded,centroids_ra,centroids_dec
0,2061.920069473744,0.5544371455290502,-0.6500570003397751,3.543988522404188
1,2061.927013775374,0.5610559346649779,0.9585983352186893,3.357861426130335
2,2061.933958077063,0.5676747238576354,1.202285077782425,3.0777445879948337
3,2061.9409023788376,0.5742935131318063,-0.051439052412033996,3.3849929115916844
4,2061.947846680701,0.5809123024904466,0.6809598682260327,2.8717229057387876
5,2061.9547909825933,0.5875310918769401,0.011398410766388593,3.0126931007817097
6,2061.961735284573,0.5941498813465387,-0.24126380572658587,3.8946050724180017
7,2061.9686795866105,0.6007686708712754,-1.711709495813863,3.511621258807078
8,2061.9756238887067,0.6073874604518323,0.06501567557511131,3.0409797250185564
9,2061.982568190861,0.6140062500879822,-0.9251951821313474,3.504023245170967
10,2061.9895124930727,0.6206250397787016,-1.7494983716726336,3.3835463095360745
11,2061.996456795343,0.6272438295252414,-0.10060243521279089,3.7945148367928025
12,2062.0034010976724,0.6338626193282835,-0.5062666913454514,3.7555841745843597
13,2062.010345400031,0.6404814091589515,0.5688516180376709,3.6746977113578736
14,2062.0172897024468,0.6471001990441891,0.49434663879400037,3.3108662858691282
15,2062.024234004921,0.6537189889850197,-0.5544835237500616,3.467598946631331
16,2062.031178307453,0.6603377789813294,0.2876679409260642,3.006905240602786
17,2062.0381226099857,0.6669565689779802,-0.1377985206995608,3.5154767572926557
18,2062.0450669126058,0.6735753590579634,-0.2737212535054794,4.3418067003639695
19,2062.0520112152544,0.6801941491651178,-0.9632607601435593,2.674245856142852
20,2062.058955517932,0.6868129393001254,0.4492979652638892,2.6163424793582184
21,2062.065899820639,0.693431729462759,-0.6381698518255613,2.5462934306936686
22,2062.0728441234046,0.7000505196814402,-0.929889402728752,3.715391862992307
23,2062.0797884261992,0.7066693099277472,-0.7251177204139854,3.1882507327034673
24,2062.0867327290225,0.7132881002014528,-1.2693572020436807,2.976679567310431
25,2062.093677031904,0.7199068905306376,-1.2007954150656084,3.6594014499401317
26,2062.100621334785,0.726525680859254,-2.213099722513719,3.230130993095294
27,2062.1075656377257,0.7331444712448274,-0.5647900137384019,2.875350236536644
28,2062.114509940695,0.739763261657572,-0.8388396168417508,2.6274387023154113
29,2062.121454243664,0.7463820520704303,0.10496496445219503,2.0920201776446334
30,2062.128398546691,0.7530008425381993,-0.9975062317153702,2.5104059911405567
31,2062.135342849748,0.7596196330346174,-0.4612361227374685,2.2458690248031536
32,2062.142287152804,0.766238423529785,1.0382406295492959,1.8106652113374384
33,2062.149231455919,0.7728572140816823,-1.1232655665162146,2.6098393420108765
34,2062.156175759033,0.779476004632329,-0.7162007636275397,2.7129377724898682
35,2062.163120062177,0.7860947952116248,0.5538029191309053,2.9962958453895916
36,2062.1700643653503,0.7927135858190013,-0.538479510410486,2.2103945162643304
37,2062.177008668551,0.7993323764524121,0.11413852522350805,1.9699189010478575
38,2062.183952971753,0.8059511670870734,-0.06545142466754142,2.1699549333754438
39,2062.1908972749843,0.812569957749588,0.1854950200717184,2.0300632558201097
40,2062.1978415782446,0.8191887484397284,-0.3621684989590497,2.402048629924621
41,2062.204785881505,0.8258075391299826,-0.7471921391894917,1.960818214683227
42,2062.211730184793,0.8324263298466121,-0.13026770257089756,2.011084901738287
43,2062.218674488112,0.8390451205926865,0.8094419846777354,1.679529179326404
44,2062.22561879143,0.8456639113379651,0.3242719906440615,2.008401852328209
45,2062.232563094777,0.8522827021108696,-0.38460353529136515,2.1497707633419507
46,2062.239507398125,0.8589014928847973,1.2585151701642923,2.052355646717421
47,2062.246451701501,0.8655202836849867,0.9897808692718187,2.2510290365237124
48,2062.253396004878,0.872139074486654,-0.4378885996618514,2.0592623755984527
49,2062.260340308255,0.8787578652877528,0.15283425713309598,1.4433389353587127
50,2062.2672846116893,0.8853766561439897,-0.47689025129060786,1.6419083965021033
51,2062.274228915095,0.8919954469728282,0.020355036824947978,1.6877880534644847
52,2062.281173218529,0.8986142378286104,1.4908457058539453,1.6251043192519616
53,2062.288117521964,0.9052330286851884,0.19148703133841546,2.033001308823072
54,2062.295061825428,0.9118518195696197,-0.5152420544316261,1.7796778601814531
55,2062.302006128892,0.9184706104539373,0.7263454919944167,2.2591964622755545
56,2062.308950432385,0.9250894013656534,-0.7759917984583241,1.1854762266246661
57,2062.315894735848,0.9317081922491752,0.6169176372439219,1.4914039412529339
58,2062.322839039341,0.9383269831612324,0.9335545872768859,1.619713685987717
59,2062.3297833428637,0.944945774101484,-0.4586820497526102,1.5827319097609334
60,2062.336727646356,0.9515645650127453,-0.7872912930325229,2.135196533049269
61,2062.3436719498786,0.9581833559529969,1.187763441123938,1.6102905409818116
62,2062.3506162534004,0.9648021468924526,1.014339225330616,1.6938417347385686
63,2062.357560556922,0.9714209378319083,0.09987523076167555,1.5037243226314971
64,2062.364504860474,0.9780397287998994,0.9154363656788451,1.0629170056188815
65,2062.371449163996,0.9846585197396962,-0.6608623465442931,1.7512503522067036
66,2062.378393467546,0.991277310705982,1.169909213812165,1.2222103806288478
67,2062.3853377710984,0.9978961016744279,0.10486626838008781,1.7365055781640004
68,2062.3922820746493,0.004514892641623192,0.4907158894141989,1.5712473339538757
69,2062.3992263782293,0.01113368363655809,0.0846297114327584,1.299722506021963
70,2062.40617068178,0.017752474603639712,0.4120160684858925,0.8089855734165359
71,2062.4131149853606,0.024371265599029357,-0.05351429712450372,1.7586281986482575
72,2062.420059288912,0.030990056566565727,-0.5542087575093095,1.4681466577825857
73,2062.427003592492,0.037608847561500625,-0.9171206874769706,1.9469175820335982
74,2062.433947896072,0.04422763855643552,-0.00855581410979579,0.9974030520437052
75,2062.440892199652,0.05084642955125673,-0.10943745297847528,1.0624085440632467
76,2062.4478365032323,0.05746522054664638,1.2851566917308097,1.0702714562238846
77,2062.454780806813,0.06408401154192234,0.26218564330762967,1.617650784203086
78,2062.4617251103928,0.07070280253685723,0.9730684347812716,0.8052207560640954
79,2062.468669413973,0.07732159353213319,-0.2901975859392765,1.5538087547321697
80,2062.4756137175827,0.08394038455526243,0.5924415039568768,1.1247336639616532
81,2062.4825580211627,0.09055917555008364,0.5746066188422205,1.6233087899484402
82,2062.489502324744,0.09717796654626909,1.1720763742948577,0.9548132716999791
83,2062.496446628324,0.10379675754120399,1.199001198897321,1.2653580947111231
84,2062.503390931903,0.11041554853522939,0.5042857853890671,1.3079654352108971
85,2062.5103352355127,0.11703433955824494,0.7169770799302945,0.8290892551790536
86,2062.5172795390927,0.12365313055317984,-0.7447762739716904,1.4761903999010055
87,2062.524223842673,0.1302719215484558,0.6118722269484045,0.9532576491431102
88,2062.531168146253,0.1368907125433907,0.442717267060483,1.3976653451865504
89,2062.538112449834,0.1435095035391214,-1.1513793146448608,1.4617604436702836
90,2062.5450567534144,0.15012829453451104,0.5239582092649206,0.2703608804036969
91,2062.552001056993,0.1567470855280817,0.08724827937103821,1.2303145747881887
92,2062.558945360575,0.1633658765247219,0.5111667952526389,1.082490007933124
93,2062.5658896641557,0.1699846675204526,0.43515372820434944,0.8689499445743715
94,2062.5728339677357,0.1766034585153875,-0.7864244709940984,1.182201760350303
95,2062.5797782712866,0.18322224948246912,0.222386362417675,1.202125938378283
96,2062.586722574866,0.18984104047694927,0.6689619399983426,0.8879825662082687
97,2062.593666878417,0.19645983144414458,-0.15668574605724467,1.3225558195409013
98,2062.600611181998,0.2030786224398753,1.3137856332783775,1.461340980134199
99,2062.607555485549,0.2096974134070706,0.7631451494547364,1.029287740191426
100,2062.6144997891,0.21631620437460697,0.27205286201846296,0.7236710385429448
101,2062.6214440926506,0.22293499534134753,1.0776183145257865,0.5044352730566366
102,2062.628388396202,0.2295537863088839,1.0267912124116383,1.1657929024283749
103,2062.635332699753,0.2361725772760792,0.7326307509013733,0.9180971429992243
104,2062.642277003304,0.24279136824361558,-0.3762726176045771,0.9113843173506802
105,2062.6492213068263,0.24941015918352605,0.6143089837759401,0.9155924713908676
106,2062.656165610348,0.25602895012298177,-0.02181195931290454,0.28288367559836325
107,2062.6631099138995,0.26264774109051814,0.31141625600396844,0.7654037174861693
108,2062.6700542174217,0.2692665320303149,1.520055814912235,0.6817757290811315
109,2062.676998520944,0.2758853229702254,0.3140735604940449,0.695711039590685
110,2062.6839428244366,0.28250411388182783,0.46249693461759517,0.8720117064110855
111,2062.6908871279584,0.28912290482128356,0.1602453837923012,0.8783317850477402
112,2062.69783143148,0.2957416957607393,0.30527572629036137,0.6226631559219649
113,2062.7047757349737,0.3023604866732512,1.0415136147569553,0.7906645083684836
114,2062.7117200384664,0.30897927758496735,0.38580587529566085,1.0918253086770384
115,2062.718664341959,0.3155980684965698,0.4731003712955248,0.9640198781201549
116,2062.7256086454527,0.32221685940908174,0.9778704767659406,1.0417799789580016
117,2062.732552948916,0.32883565029260353,-0.8479920075604089,0.7798340093435248
118,2062.7394972524085,0.33545444120431966,0.7970153789275097,0.4176742903116986
119,2062.7464415558725,0.34207323208863727,0.9931701276833531,-0.06543311938867584
120,2062.753385859337,0.3486920229735233,0.30815995767232424,0.8428592588354074
121,2062.760330162772,0.3553108138301013,1.6010740397555507,1.4478668235117986
122,2062.767274466236,0.3619296047145326,0.7895457001779659,0.8351524500396795
123,2062.77421876967,0.36854839557020114,-0.6745473957036568,0.5403067239402671
124,2062.781163073134,0.37516718645463243,-0.24962887797929148,0.9201567187280929
125,2062.7881073765398,0.38178597728347086,1.0075323047580593,0.7433835101856051
126,2062.795051679974,0.3884047681397078,1.8988933718804661,0.4447083962432848
127,2062.801995983409,0.39502355899628583,0.8276234796476353,0.5945809923644125
128,2062.808940286814,0.40164234982432845,0.6124722845306155,0.726425678748227
129,2062.81588459022,0.40826114065328056,0.25486876468925385,0.008690335953524631
130,2062.822828893625,0.4148799314812095,1.2754296590653795,0.14271500389727967
131,2062.829773197031,0.42149872231061636,0.8129096081630234,0.7098011584068089
132,2062.836717500408,0.42811751311216995,0.2598764913102065,0.34401791949318744
133,2062.843661803784,0.434736303912473,0.2932033949031345,0.7000419170870166
134,2062.850606107161,0.44135509471402656,2.0328324233014383,0.7602523094264184
135,2062.857550410537,0.4479738855143296,1.0284148031069933,0.4767492796700161
136,2062.8644947138846,0.45459267628768885,0.45762993899296983,0.9279199739947763
137,2062.8714390172327,0.46121146706150284,2.0645938745565684,0.5097286462317315
138,2062.878383320579,0.46783025783361154,1.1227504434539552,0.383606006757533
139,2062.8853276239265,0.4744490486070845,0.38887317378996555,0.8015891880023589
140,2062.892271927274,0.48106783938044373,1.7776142040926752,0.29315377641186463
141,2062.8992162305926,0.4876866301261771,2.5835348595786267,0.08229902500541224
142,2062.906160533911,0.49430542087179674,1.7041263973440195,0.5383263881266558
143,2062.913104837229,0.5009242116170753,2.3565133824900584,-0.06460507015045817
144,2062.9200491405186,0.5075430023349554,0.947326653170526,-0.31177656634391804
145,2062.926993443807,0.5141617930520397,0.21055296446480243,0.2699585853300221
146,2062.933937747097,0.5207805837703745,1.1852185933349815,-0.18961055663253826
147,2062.9408820503863,0.5273993744883683,0.8304964582990929,0.5591123758116795
148,2062.947826353676,0.5340181652067031,0.3618923547134998,0.47449432733935143
149,2062.954770656936,0.5406369558965025,1.7089914383128615,0.1484213906363807
150,2062.9617149601954,0.5472557465858472,0.9386067301675912,0.6495324536388186
151,2062.968659263426,0.5538745372477933,1.5867916963922286,0.49146503695018795
152,2062.9756035666865,0.5604933279380475,1.785346125300345,0.29550393794239926
153,2062.9825478699177,0.5671121186004484,1.6973029607427879,0.2314221549249384
154,2062.9894921731484,0.5737309092625082,1.72064930724005,0.642472806356618
155,2062.99643647635,0.5803496998967148,-0.3442977805764244,1.0140691893420968
156,2063.0033807795808,0.5869684905587746,1.3843161491197502,0.7309656884982595
157,2063.010325082783,0.593587281193436,1.508021975443986,0.7085849229689509
158,2063.017269385956,0.6002060718004714,-0.18734608199995045,0.6467417841798612
159,2063.0242136891584,0.6068248624355874,0.47438667515169586,0.4601539609333078
160,2063.0311579923305,0.6134436530417133,1.144126849990618,1.2412095665255571
161,2063.0381022955034,0.620062443648635,0.9529991921093611,0.4458097334491275
162,2063.045046598676,0.6266812342552157,0.4340637653625382,0.7578683354659639
163,2063.05199090182,0.6333000248343978,1.6353708505904863,0.4523784491211691
164,2063.058935204964,0.6399188154141484,0.22792729671387557,1.2732768680091524
165,2063.065879508107,0.646537605992421,0.04679817268193829,0.4284480217628084
166,2063.0728238112506,0.6531563965712621,1.7888784636778057,0.9983823526440342
167,2063.079768114365,0.6597751871223636,1.4450547613924019,0.5289320963048133
168,2063.08671241748,0.6663939776742609,0.7827787784394709,0.4193495991333153
169,2063.0936567205945,0.6730127682253624,1.0951213707341783,0.5886895887446624
170,2063.10060102368,0.6796315587490653,2.457537318598553,0.4969765631126963
171,2063.107545326766,0.6862503492727683,0.17287309525908393,0.7309707734177109
172,2063.114489629851,0.6928691397961302,1.7681133375671139,0.5889217746174251
173,2063.1214339329367,0.6994879303199468,0.6460668900146957,0.3956281771025002
174,2063.1283782359933,0.7061067208159102,1.35269790497697,0.6192200628225065
175,2063.1353225390494,0.7127255113115325,1.0607474777795571,0.19581856985241275
176,2063.142266842106,0.7193443018074959,0.7233754517939307,0.4892306171022148
177,2063.1492111451325,0.7259630922749238,2.0295160385832993,0.7078764899713709
178,2063.15615544816,0.7325818827431476,0.5688870280941608,0.236184202777758
179,2063.1630997511875,0.7392006732114851,0.8986173686215134,0.6461398080495734
180,2063.1700440542145,0.7458194636792541,0.8105350649230293,0.24082694150590508
181,2063.176988357213,0.752438254119852,1.2276411957547313,0.5347565537140635
182,2063.1839326602103,0.7590570445595404,1.2875316385490156,-0.06588667413891432
183,2063.190876963209,0.7656758350004793,2.1762103253943024,0.39405341684897294
184,2063.1978212661784,0.7722946254132239,1.5079108131208254,0.5753257437750644
185,2063.204765569148,0.778913415826537,1.9035802039897864,0.23287727412519618
186,2063.211709872117,0.7855322062388268,0.818117676303215,0.34043747568234006
187,2063.218654175085,0.7921509966503208,1.6427458129856063,-0.014719097322862204
188,2063.225598478025,0.7987697870354395,0.6071911642832147,0.31767576455970453
189,2063.2325427809656,0.8053885774208993,1.1764249154329942,0.2528439705960103
190,2063.239487083876,0.8120073677778237,1.8142020833176116,0.039005611148822485
191,2063.246431386816,0.8186261581623739,1.001160223009765,-0.021266061740786144
192,2063.2533756897265,0.8252449485192983,-0.03569241927198407,0.41798188818461873
193,2063.260319992637,0.831863738876109,1.4394418351524574,0.3245211711981503
194,2063.26726429552,0.838482529206658,2.494478144756723,0.05233972888554166
195,2063.274208598402,0.8451013195361838,1.9924108325566354,-0.2786360842954784
196,2063.281152901284,0.8517201098657097,1.2435803264209464,0.09397537886689648
197,2063.2880972041653,0.8583389001948944,1.3197916797266205,0.09931152642473753
198,2063.295041507018,0.8649576904966807,0.9558339958424539,0.17212277578103832
199,2063.30198580987,0.8715764807976711,1.0838498835350658,0.20981092770420412
200,2063.308930112694,0.8781952710718315,1.0510216421664687,0.15119418495008616
201,2063.315874415546,0.884814061373163,1.9098959980343897,0.660057795733517
202,2063.32281871837,0.8914328516473233,0.9490736792230291,0.45940458306706156
203,2063.3297630211937,0.89805164192137,-0.006017346341449936,0.24025224975717235
204,2063.3367073239874,0.9046704321668813,1.3097664176153494,-0.020836651023382197
205,2063.3436516267825,0.9112892224136431,-0.6978555851189898,0.272728082038988
206,2063.350595929577,0.9179080126600638,1.2365463647505621,0.46499867466377753
207,2063.357540232372,0.9245268029063709,2.391076854471647,-0.1405705781826992
208,2063.3644845351373,0.9311455931250521,1.5671658461706446,0.16332735898766643
209,2063.371428837901,0.9377643833419143,0.9189101519494822,0.06231290119817938
210,2063.3783731406675,0.9443831735613912,0.43098424168930516,0.20462947017541186
211,2063.3853174434034,0.9510019637518781,0.8212689319895797,0.5340063309061273
212,2063.3922617461394,0.9576207539422512,1.6249292088166118,0.1258163020650835
213,2063.3992060488763,0.9642395441335339,0.3798289521207109,0.16848373995215085
214,2063.406150351612,0.9708583343235659,1.3992643256978854,0.0230497369585482
215,2063.413094654319,0.9774771244867679,1.955539790250782,-0.4797752443346669
216,2063.420038957026,0.9840959146494015,0.5479233368051081,0.4130316777939579
217,2063.426983259704,0.9907147047844092,0.5967395582223052,0.5153690856178796
218,2063.433927562412,0.997333494948407,0.42840060647679457,0.31853392538801184
219,2063.4408718650893,0.003952285082959861,1.3932020264605276,-0.42274010209811774
220,2063.4478161677384,0.01057107519056899,1.4237956468959583,-0.10683418597671397
221,2063.4547604704167,0.017189865326031395,0.8320280414869181,0.06845602726830141
222,2063.4617047730653,0.023808655433185777,0.9010332582861118,0.16249520782177487
223,2063.4686490757144,0.030427445540908593,1.2316095636457052,-0.13932590296546918
224,2063.4755933783345,0.037046235620778134,0.7421507209422066,0.08020404734704052
225,2063.482537680954,0.043665025700306614,1.5214205783324102,-0.25715139568179773
226,2063.4894819835736,0.05028381577972141,1.2647061593035964,0.42167692182913274
227,2063.496426286194,0.05690260586015938,1.0654939089878979,0.27963367920156523
228,2063.503370588785,0.06352139591228934,1.0384384878146409,0.743947858615772
229,2063.510314891376,0.07014018596453298,1.7099125787278182,-0.2053131856760971
230,2063.5172591939663,0.07675897601620818,0.32340889353593194,0.192458528031616
231,2063.5242034965568,0.08337776606799707,1.6020609980368885,0.18994114749461563
232,2063.531147799118,0.08999655609193269,-0.29837135659719966,0.5683603788276066
233,2063.5380921016795,0.09661534611598199,1.1370222018816156,-0.22788410957949973
234,2063.5450364042126,0.10323413611308752,0.5861493165506612,0.15163895901093172
235,2063.551980706745,0.10985292610939723,1.4190527649900115,0.09230989847191151
236,2063.5589250092767,0.1164717161052522,0.43203767025165085,0.34999689360093783
237,2063.5658693118094,0.12309050610190297,1.00289997957717,0.6131160288451285
238,2063.5728136143134,0.1297092960712689,1.0313238117217562,-0.3671246221091193
239,2063.579757916817,0.13632808604029378,2.182415453140105,-0.44881524636160885
