,time,time_folded,core_flux,halo_flux,og_flux
0,2061.9200694737438,0.5544371455285955,0.9996319900108319,1.0060772009728567,0.006445210962024772
1,2061.927013775374,0.5610559346649779,0.9997859937881054,1.0040541642662963,0.004268170478190947
2,2061.933958077063,0.5676747238576354,1.0001568870649793,1.0011205381251087,0.0009636510601294113
3,2061.9409023788376,0.5742935131318063,1.0001289024717848,0.9997295776306837,-0.00039932484110105637
4,2061.947846680701,0.5809123024904466,0.999849136400616,0.9978423741777218,-0.0020067622228941984
5,2061.9547909825933,0.5875310918769401,1.0001940851729942,1.002627243021375,0.002433157848380718
6,2061.9617352845726,0.5941498813461976,0.9998348368950151,1.0012930288607873,0.0014581919657722375
7,2061.9686795866105,0.6007686708712754,1.0001723786750212,1.0009630868756725,0.0007907082006513022
8,2061.9756238887067,0.6073874604518323,1.000235318961601,0.9974187499875264,-0.0028165689740744515
9,2061.982568190861,0.6140062500879822,0.9998344730098465,1.0005719466788598,0.0007374736690133332
10,2061.9895124930727,0.6206250397787016,1.0008836603786642,0.9993100994026577,-0.0015735609760064717
11,2061.996456795343,0.6272438295252414,0.9995840240639077,0.9919565002373674,-0.007627523826540306
12,2062.0034010976724,0.6338626193282835,1.0000804315267344,1.001347555011049,0.0012671234843146806
13,2062.010345400031,0.6404814091589515,0.9997929731097659,0.9987609467089159,-0.0010320264008499835
14,2062.0172897024468,0.6471001990441891,0.9999300260763881,0.9953477797699084,-0.0045822463064797425
15,2062.024234004921,0.6537189889850197,1.000280736718357,0.9985369358851834,-0.0017438008331736032
16,2062.031178307453,0.6603377789813294,1.0003935011026917,0.993951047503442,-0.0064424535992496645
17,2062.0381226099857,0.6669565689779802,1.000654255252856,1.0080983456187573,0.007444090365901435
18,2062.0450669126058,0.6735753590579634,0.9992357921625139,1.007038637105976,0.007802844943462173
19,2062.0520112152544,0.6801941491651178,0.9997596192564796,0.9973721352304488,-0.0023874840260308394
20,2062.058955517932,0.6868129393001254,1.000497661953962,1.0108041862012884,0.010306524247326365
21,2062.065899820639,0.693431729462759,1.0002476978502977,1.0016789383395708,0.0014312404892731223
22,2062.0728441234046,0.7000505196814402,0.9997083947725185,0.9970764101389759,-0.002631984633542639
23,2062.0797884261992,0.7066693099277472,1.0001747365500762,1.005001630736549,0.004826894186472863
24,2062.0867327290225,0.7132881002014528,0.9999616571720834,1.0071870058484689,0.007225348676385468
25,2062.093677031904,0.7199068905306376,0.9995140766213306,0.9995137133457577,-3.632755729565673e-07
26,2062.1006213347855,0.7265256808597087,0.9997561107799021,0.9955586508031744,-0.004197459976727713
27,2062.1075656377257,0.7331444712448274,0.9997850290258249,0.998225790901371,-0.00155923812445391
28,2062.114509940695,0.739763261657572,0.9999311624882865,0.9955077424905727,-0.0044234199977137845
29,2062.1214542436637,0.7463820520699755,1.0011031242846535,0.9946320590086082,-0.006471065276045351
30,2062.128398546691,0.7530008425381993,0.9998914781207401,0.9988959187623362,-0.0009955593584038969
31,2062.1353428497478,0.7596196330342764,0.9997930370537013,1.0005280804459953,0.0007350433922940214
32,2062.142287152804,0.766238423529785,1.000120009503812,1.0006667150247515,0.0005467055209393834
33,2062.149231455919,0.7728572140816823,1.000228535107755,1.0024763385383182,0.0022478034305633
34,2062.1561757590334,0.7794760046327838,0.9996203938221412,0.9982054154581559,-0.0014149783639852975
35,2062.163120062177,0.7860947952116248,0.9995157958416987,0.9984699690329505,-0.001045826808748207
36,2062.1700643653503,0.7927135858190013,1.0005072463986173,1.0036290235566798,0.0031217771580624998
37,2062.177008668551,0.7993323764524121,1.0001661579423091,0.9980288823290961,-0.0021372756132129744
38,2062.183952971753,0.8059511670870734,1.0002963744457005,0.9974379608073648,-0.0028584136383357217
39,2062.1908972749843,0.812569957749588,1.000396878844298,1.0056676813004635,0.005270802456165402
40,2062.1978415782446,0.8191887484397284,0.9996736636440696,1.0053370401217752,0.0056633764777055395
41,2062.204785881505,0.8258075391299826,0.9997806333903415,0.9999217826681348,0.00014114927779329545
42,2062.211730184793,0.8324263298466121,1.0002030001333058,0.9992054321175561,-0.0009975680157496836
43,2062.218674488112,0.8390451205926865,1.0003778462672686,1.0073549985585815,0.006977152291312905
44,2062.22561879143,0.8456639113379651,0.9999892635419279,1.0021299017679794,0.0021406382260515944
45,2062.232563094777,0.8522827021108696,0.9999162184249865,0.9962716385831144,-0.003644579841872053
46,2062.239507398125,0.8589014928847973,1.0001793462069684,1.0035869724544877,0.0034076262475193353
47,2062.2464517015014,0.8655202836854414,0.9998018008929493,0.9938805542720294,-0.005921246620919973
48,2062.253396004878,0.872139074486654,0.9999600170669765,1.0057630757676608,0.005803058700684316
49,2062.260340308255,0.8787578652877528,0.999748588239014,0.9953508434312867,-0.004397744807727366
50,2062.2672846116893,0.8853766561439897,1.000475797908545,1.001854552068617,0.0013787541600720488
51,2062.274228915095,0.8919954469728282,1.0002189649180957,1.0003111537481697,9.218883007400258e-05
52,2062.281173218529,0.8986142378286104,0.9993857221452469,0.998761255194201,-0.0006244669510458989
53,2062.288117521964,0.9052330286851884,1.000453582801843,1.0021731643496634,0.0017195815478203702
54,2062.295061825428,0.9118518195696197,1.0000276987189765,0.9978836805400847,-0.00214401817889176
55,2062.3020061288917,0.9184706104534825,0.9997917937419251,1.0042813916755653,0.0044895979336402325
56,2062.308950432385,0.9250894013656534,1.0001788827036056,1.0006756655906006,0.0004967828869950619
57,2062.315894735848,0.9317081922491752,1.0003572549278594,0.9992762383232743,-0.00108101660458515
