#TBJD,flux,flux_err
1625.0896302544138,0.9791644215583801,0.0150639
1625.0910191275784,0.9974751472473145,0.015022105
1625.092408000975,0.9802308082580566,0.015025003
1625.0937968741391,0.9538612365722656,0.015031216
1625.095185747537,1.0050768852233887,0.015062775
1625.0965746209345,0.9769871830940247,0.015055861
1625.0979634940982,0.9879476428031921,0.01508496
1625.0993523674947,0.9924510717391968,0.015067892
1625.1007412408926,0.9945624470710754,0.015105524
1625.1021301140577,0.9841648936271667,0.015158916
1625.103518987454,0.9757824540138245,0.015123825
1625.1049078608503,0.9837161302566528,0.015197148
1625.1062967342477,0.9808844923973083,0.015174409
1625.1076856076447,0.9866520166397095,0.015161868
1625.1090744810422,0.9832163453102112,0.015170032
1625.1104633544392,0.9835162162780762,0.015291628
1625.1118522278366,0.9927166700363159,0.0152777
1625.1132411012336,0.9785724878311157,0.015203674
1625.1146299746301,0.9769480824470516,0.015208484
1625.1160188480276,1.0094488859176636,0.015231512
1625.1174077214255,0.9928648471832275,0.015234566
1625.1187965948225,0.9880651831626892,0.01525072
1625.1201854684525,1.0067094564437866,0.015266466
1625.1215743418488,0.9984185695648189,0.015307361
1625.1229632152454,0.9727237820625301,0.015266388
1625.124352088876,0.9914603233337402,0.015303046
1625.125740962274,0.9940111637115479,0.01533426
1625.1271298356705,1.007891178131103,0.015318629
1625.1285187093,0.9932499527931213,0.015354819
1625.1299075826973,0.9761511087417603,0.015390596
1625.131296456328,0.9916635155677791,0.015354804
1625.132685329725,1.0030227899551392,0.015354902
1625.1340742033544,0.9958175420761108,0.015421567
1625.1354630769847,0.981992661952972,0.015364674
1625.1368519503817,1.0082802772521973,0.015397283
1625.138240824011,1.002823948860168,0.015432382
1625.1396296976409,0.9812817573547363,0.015397957
1625.1410185710388,0.9936380982398987,0.015445717
1625.142407444669,1.0026066303253174,0.015420586
1625.1437963182984,0.9906468987464905,0.015454942
1625.1451851919278,0.9892559051513672,0.01545693
1625.1465740655585,1.0048176050186157,0.015475593
1625.1479629391893,1.00941789150238,0.015492697
1625.149351812819,0.9856346249580379,0.015488371
1625.1507406864484,1.0042974948883057,0.015552904
1625.1521295600778,0.9826923608779907,0.015494829
1625.1535184337076,0.9775240421295166,0.015509524
1625.1549073073384,0.9953920245170593,0.015527337
1625.1562961809686,0.9834598898887634,0.015532776
1625.157685054598,0.9844624400138855,0.01552533
1625.1590739282278,0.9882785677909851,0.015569973
1625.160462802091,0.9828228950500488,0.015551694
1625.1618516757208,0.9731042981147766,0.015583999
1625.163240549351,0.995118260383606,0.015570203
1625.1646294229809,0.9654409289360046,0.015570103
1625.166018296844,0.9753510355949402,0.015592715
1625.1674071704733,0.9873552918434143,0.0156294
1625.1687960443353,0.9926000833511353,0.015628148
1625.1701849179658,0.9876907467842102,0.015705377
1625.1715737918294,0.9757444858551025,0.015625576
1625.1729626654596,0.9672868251800537,0.015639363
1625.1743515393218,0.9804855585098267,0.015706334
1625.1757404129512,0.9825242161750793,0.015635554
1625.1771292868148,0.9681377410888667,0.015648358
1625.1785181606783,0.9740963578224182,0.01569144
1625.18129590817,0.9982926249504087,0.01569976
1625.1826847820325,0.9807419776916504,0.015723951
1625.1840736558956,0.9663728475570679,0.015704636
1625.1854625297583,0.9621591567993164,0.015740527
1625.1868514036212,0.983566403388977,0.015734421
1625.188240277484,0.9924312829971313,0.015724612
1625.1896291513467,0.9888685345649715,0.015753677
1625.191018025209,0.9752823710441589,0.015727919
1625.192406899072,1.0113792419433594,0.015776012
1625.1937957729356,0.9882852435112,0.015759937
1625.1951846467982,0.9928557872772217,0.015784454
1625.1965735206604,1.0047538280487056,0.01582573
1625.1979623945226,1.003786563873291,0.015804265
1625.1993512683857,0.9990448951721191,0.01589544
1625.2007401424821,0.9896970391273499,0.015794983
1625.2021290163457,0.9943426847457886,0.015849728
1625.2035178902076,0.9866576194763184,0.015821481
1625.2049067643025,0.9923374056816101,0.015845185
1625.2062956381656,0.9972324371337891,0.015845042
1625.2076845120282,1.0049406290054321,0.015858976
1625.2090733861241,1.0194655656814575,0.01594333
1625.2104622599868,1.0057276487350464,0.015871787
1625.2118511340827,1.0132625102996826,0.0158963
1625.2132400079454,1.0169987678527832,0.015909495
1625.2146288820404,0.9967126846313477,0.015881225
1625.2160177561364,1.0018186569213867,0.015896218
1625.21740663,0.9950520992279053,0.015893238
1625.2215732520526,0.9923743605613708,0.015910394
1625.222962126148,1.0183289051055908,0.01596944
1625.2243510002445,0.9916297197341919,0.015909085
1625.2257398743404,1.0148222446441646,0.01597375
1625.2271287484355,1.01810622215271,0.015991079
1625.228517622531,1.0289198160171509,0.015970713
1625.2299064966269,1.0115373134613037,0.015985603
1625.2312953707233,1.0003228187561035,0.015971603
1625.2326842448188,1.0057729482650752,0.015995922
1625.2354619930097,0.9911385774612427,0.016003734
1625.2368508671052,1.0237590074539185,0.01601115
1625.2382397412002,1.0015705823898315,0.016024198
1625.241017489625,1.036910891532898,0.016070982
1625.2424063637209,1.0344924926757812,0.016082522
1625.243795237816,1.0216270685195923,0.016103195
1625.2451841121438,1.0125938653945923,0.016078949
1625.2465729862402,1.0339773893356323,0.016094465
1625.2479618603365,1.0129072666168213,0.016090613
1625.2493507346644,1.028714656829834,0.016104382
1625.2507396087594,0.983834445476532,0.016104441
1625.2521284830877,1.0179983377456665,0.016111251
1625.2535173571835,1.0069464445114136,0.016112266
1625.254906231512,1.017566442489624,0.016165907
1625.2562951056075,1.0195534229278564,0.016222948
1625.2576839799362,0.9930805563926697,0.01617196
1625.2590728542646,1.0015933513641357,0.016155152
1625.2604617283605,1.0056805610656738,0.016147882
1625.2618506026888,1.0087773799896236,0.016184945
1625.2632394770176,0.9843461513519287,0.01615406
1625.264628351346,0.984660804271698,0.016189354
1625.2660172256747,1.009323239326477,0.016195761
1625.2674060997697,0.9930993318557739,0.01619978
1625.2701838484268,1.00925874710083,0.016211996
1625.2715727227558,0.9855269193649292,0.016213851
1625.2729615970834,0.9926058053970337,0.016257267
1625.2743504714113,0.9920820593833923,0.016245442
1625.27573934574,0.9942794442176819,0.016281106
1625.2771282200692,0.9920284152030945,0.016258702
1625.2785170946304,1.0064301490783691,0.016291767
1625.2799059689582,0.9874669909477234,0.01626693
1625.281294843287,1.0075554847717285,0.016274111
1625.2826837176153,0.9838970899581909,0.016288359
1625.2840725919432,1.0018862485885616,0.016301109
1625.2854614665048,0.9915509223937988,0.016333813
1625.286850340834,0.9653620719909668,0.0162913
1625.2882392151623,0.9997311234474178,0.016331475
1625.2896280897235,1.0106459856033325,0.01636992
1625.2910169640513,0.9831259250640869,0.016379692
1625.292405838613,0.9829520583152771,0.016333718
1625.2937947129421,0.9894516468048096,0.016432965
1625.2951835875033,0.9961273074150085,0.016404625
1625.2965724618311,0.9842136502265926,0.016371403
1625.2979613363918,0.9949571490287781,0.01640356
1625.2993502107206,1.0044887065887451,0.016415069
1625.3007390852827,0.9663062691688538,0.016394928
1625.3035168341717,0.9901323914527893,0.01649748
1625.3062945832944,1.0080695152282715,0.01647158
1625.3076834578555,1.0065759420394897,0.016481794
1625.3090723324171,0.9980745911598206,0.016494134
1625.3104612067455,0.9915505647659302,0.01653017
1625.311850081307,1.0084528923034668,0.016479552
1625.3132389558677,1.011701226234436,0.016517045
1625.3146278304284,1.0042253732681274,0.016530342
1625.3160167049905,0.98255455493927,0.016530514
1625.3174055795525,1.0288726091384888,0.016562173
1625.3187944541137,1.0103998184204102,0.016569732
1625.3201833286744,0.9935835599899292,0.01656633
1625.32296107803,0.9847954511642456,0.016582834
1625.324349952592,0.9757463335990906,0.016664574
1625.3257388271527,1.0187227725982662,0.016636644
1625.3271277017134,1.0113874673843384,0.016649365
1625.3285165765074,0.9944519996643066,0.016659383
1625.329905451069,0.9744211435317993,0.01663973
1625.33129432563,1.01308262348175,0.016657291
1625.3326832004245,1.0055873394012451,0.016671142
1625.3340720749857,0.9868463277816768,0.016683795
1625.33546094978,1.007368564605713,0.016723527
1625.3368498243408,0.9669872522354126,0.016692221
1625.338238698902,1.0160231590270996,0.016737126
1625.3396275736968,1.0091462135314941,0.01674004
1625.3410164484908,0.9810826182365417,0.01674005
1625.3424053230515,0.9878126382827759,0.016751299
1625.343794197845,0.9857869744300842,0.016816672
1625.3451830724066,0.9995933771133423,0.01676647
1625.3465719472015,0.9804483652114868,0.016796876
1625.3479608219964,1.0012129545211792,0.016786601
1625.34934969679,0.9970840215682983,0.016784485
1625.3507385713506,0.9813552498817444,0.016854899
1625.3521274461446,1.0216783285140991,0.016828043
1625.353516320939,1.0184231996536255,0.01686677
1625.354905195733,0.9987713098526001,0.016815985
1625.356294070527,0.9711585640907288,0.016829275
1625.3576829453214,0.9804120659828186,0.01683444
1625.3590718201153,1.003395438194275,0.01687724
1625.3604606949089,1.0105136632919312,0.01691665
1625.3618495697033,0.9763815999031067,0.01688537
1625.3632384444982,0.997620165348053,0.016894655
1625.3646273192921,0.9859268069267273,0.016903535
1625.3660161940857,0.97958904504776,0.016913865
1625.3674050688792,1.0126004219055176,0.016939297
1625.3687939436736,0.9911326169967651,0.016930426
1625.3701828184685,1.0025578737258911,0.016933339
1625.3715716934953,0.9651461243629456,0.016925689
1625.3729605682888,0.9706758260726929,0.016960908
1625.3743494430828,0.9930411577224731,0.016966594
1625.3757383178772,1.0024223327636719,0.017006656
1625.377127192905,1.000375509262085,0.01699204
1625.378516067699,0.9935012459754944,0.016991692
1625.3799049424924,0.989396870136261,0.01699657
1625.3812938175197,1.0029547214508057,0.016991885
1625.3826826923137,0.9940818548202515,0.017019596
1625.38407156734,1.0174165964126587,0.017041678
1625.3854604421344,0.9768064618110657,0.017081955
1625.3868493171622,1.0053508281707764,0.017056186
1625.3882381919561,1.0052183866500854,0.017038817
1625.3896270669825,0.9817754626274109,0.017089773
1625.3910159420088,0.9854069352149963,0.017063798
1625.3924048168037,0.9777307510375977,0.017066648
1625.3951825668578,1.0004415512084956,0.01713877
1625.397960316678,1.0261759757995605,0.017114796
1625.3993491917054,0.9977000355720516,0.017124888
1625.4007380667322,1.009697675704956,0.01712069
1625.4021269417594,1.0173319578170776,0.017142026
1625.4035158167862,1.0179768800735474,0.017133
1625.4049046918135,1.0177074670791626,0.017141044
1625.4062935668403,1.0049386024475098,0.017140679
1625.407682441867,1.0064276456832886,0.017164256
1625.4090713168944,1.0175784826278687,0.01718662
1625.4104601919212,0.9862781763076782,0.017157929
1625.4118490669484,1.001341700553894,0.017152399
1625.4132379419748,1.0301661491394043,0.017178308
1625.4146268170011,1.000282764434814,0.017160613
1625.4160156920289,1.0174906253814697,0.017190322
1625.4174045670566,1.0287356376647945,0.017174602
1625.418793442083,1.0156168937683105,0.01718921
1625.420182317342,0.9980009198188782,0.017229948
1625.421571192369,1.0350013971328735,0.017201077
1625.4229600673966,1.0113807916641235,0.01720721
1625.4243489426565,1.0249130725860596,0.017243791
1625.4257378176826,1.0064542293548584,0.017256152
1625.4271266927099,1.027977466583252,0.017236523
1625.4285155679695,1.0011266469955444,0.017241972
1625.4299044429958,1.0156208276748657,0.017223883
1625.431293318256,1.023726224899292,0.017245883
1625.4326821932837,0.9955448508262634,0.017244317
1625.4340710685433,1.009589672088623,0.017257001
1625.4354599435696,0.9911379218101501,0.017263267
1625.4368488188288,1.0283201932907104,0.017273074
1625.4382376938565,1.0026930570602417,0.017332232
1625.439626569117,1.0070309638977046,0.01728817
1625.4410154441439,1.0194238424301147,0.017272504
1625.442404319403,1.0169825553894043,0.017291494
1625.4451820699223,1.0126521587371826,0.017296627
1625.44657094495,1.0043818950653076,0.017320199
1625.4479598202097,0.9934274554252625,0.017289422
1625.4493486954689,1.0066258907318115,0.017370809
1625.450737570729,1.000676155090332,0.017313065
1625.4521264459886,1.029282808303833,0.017311735
1625.4535153212487,1.005892276763916,0.017354885
1625.4549041962755,1.014531135559082,0.017443836
1625.4562930715354,1.0185856819152832,0.017338501
1625.4576819467952,1.0022833347320557,0.017330656
1625.4590708220544,1.0107756853103638,0.01734553
1625.4604596973136,1.0061200857162471,0.01734627
1625.4618485725741,1.0119129419326782,0.017331451
1625.4632374478347,1.0007827281951904,0.017348679
1625.4646263233267,1.016109585762024,0.017391339
1625.4660151985859,0.9989476799964905,0.017341979
1625.4674040738455,1.003413438796997,0.017359149
1625.468792949106,0.9955571889877315,0.017355893
1625.4701818243666,1.012833595275879,0.017375182
1625.4715706996258,0.9985477328300476,0.01737796
1625.4729595751178,1.0259549617767334,0.017394796
1625.4743484503774,0.9967427849769588,0.017363716
1625.47712620113,1.0201258659362793,0.017456451
1625.47851507639,1.0251262187957764,0.017411612
1625.4799039516497,1.0059781074523926,0.017387986
1625.4812928271426,1.004833698272705,0.017411893
1625.4826817024018,0.9836737513542171,0.017418576
1625.4840705778943,1.036792159080505,0.017421639
1625.4854594531548,1.0119876861572266,0.017427877
1625.4868483286477,0.9940649271011353,0.017414983
1625.488237203907,1.0164942741394043,0.01744859
1625.4896260793987,1.0132399797439575,0.017469242
1625.4910149548914,1.0107537508010864,0.017439611
1625.492403830152,1.0035521984100337,0.017484734
1625.4937927056444,0.9871683716773982,0.017438475
1625.4951815809036,0.9978687763214111,0.017442739
1625.497959331889,1.013491153717041,0.017475568
1625.4993482073824,0.9889280796051025,0.017454715
1625.5007370826424,0.991178572177887,0.017463805
1625.5021259581345,0.9860302805900574,0.017464029
1625.503514833627,1.0012673139572144,0.017480792
1625.5049037091198,0.9872843027114864,0.017496472
1625.5062925846116,1.010019302368164,0.01751297
1625.5076814601043,0.9790191650390625,0.01746256
1625.5090703355977,1.0003807544708252,0.01750475
1625.5104592108573,1.0027570724487305,0.017502675
1625.5118480863493,1.022378921508789,0.017489577
1625.5132369618414,1.0110565423965454,0.017492633
1625.5146258373343,1.0176091194152832,0.017506415
1625.5160147130605,1.0045802593231201,0.017544873
1625.517403588553,0.9925274848937988,0.017520897
1625.518792464045,1.0257883071899414,0.017511796
1625.5201813395379,0.996084451675415,0.017503679
1625.5215702150304,0.9908464550971985,0.017537586
1625.5229590905233,0.9958645105361938,0.017517151
1625.5243479660157,0.9932869672775269,0.017531766
1625.525736841741,1.001236081123352,0.017518204
1625.527125717234,0.9786257147789001,0.01753406
1625.528514592726,0.9840887784957881,0.017516091
1625.529903468218,1.0109091997146602,0.017530283
1625.5312923439442,0.9989139437675476,0.01751729
1625.5326812194376,0.9898104667663574,0.017551582
1625.53407009493,0.9691178798675533,0.017522417
1625.5354589706549,1.008255958557129,0.017552746
1625.5368478461469,0.9999399185180664,0.017537557
1625.538236721873,0.9731037020683286,0.017536229
1625.5396255973665,1.0029093027114868,0.017567284
1625.5410144730913,0.981072723865509,0.017521903
1625.5424033485833,1.0082919597625732,0.017549312
1625.5437922243086,0.9901614189147949,0.017535433
1625.5451810998015,1.0067169666290283,0.017549593
1625.5465699755268,0.9857949018478394,0.01752763
1625.5479588510198,1.0045605897903442,0.017568966
1625.549347726745,0.991693377494812,0.017552124
1625.5507366024708,1.00765061378479,0.017579962
1625.5521254779628,0.9817565679550171,0.017556194
1625.5535143536881,1.000978708267212,0.017549157
1625.5549032294143,0.992482602596283,0.017557811
1625.5562921049072,0.9812123775482178,0.017564923
1625.5576809806319,0.9809032678604126,0.017547114
1625.5590698563565,0.9799009561538696,0.017560272
1625.5604587320822,1.0053699016571045,0.017565018
1625.5618476078084,0.9881178140640259,0.017579304
1625.5632364833018,0.9797145724296565,0.01755108
1625.5646253590266,0.9871464371681213,0.017586498
1625.5660142347515,0.963527500629425,0.017541613
1625.5674031104768,1.007153868675232,0.017582161
1625.568791986203,1.0233052968978882,0.017561812
1625.5701808619287,0.9876531958580017,0.017554013
1625.5715697376536,1.0104055404663086,0.017562104
1625.572958613379,0.9947534799575806,0.017597111
1625.5743474891044,1.0036758184432983,0.017554192
1625.575736364829,0.9826627969741821,0.017550562
1625.5771252405548,0.9802252650260925,0.01754447
1625.578514116281,1.0206903219223022,0.01755414
1625.5799029920063,1.0022964477539062,0.01755118
1625.581291867964,0.9883513450622559,0.01755357
1625.5826807436888,0.9901213049888606,0.017554674
1625.584069619415,1.013749599456787,0.017541755
1625.5854584951412,1.0077431201934814,0.017545009
1625.586847370866,0.9755133986473079,0.017550964
1625.5882362468237,1.002947211265564,0.017538778
1625.5896251225495,1.0105429887771606,0.017570576
1625.5910139982748,1.0139381885528564,0.01753461
1625.592402874233,0.9839754700660706,0.017561674
1625.5937917499587,1.000702977180481,0.017535677
1625.595180625684,1.0238488912582397,0.017558116
1625.5965695016425,1.0066438913345337,0.017528508
1625.5979583773678,0.9931854009628291,0.017515555
1625.5993472530936,1.0002326965332031,0.017561829
1625.6007361290517,1.0144809484481812,0.01754215
1625.6021250047775,0.9909904599189754,0.01751528
1625.6035138807356,1.0180225372314453,0.01750755
1625.6049027564604,1.003924012184143,0.017519573
1625.606291632418,1.0039238929748535,0.017539063
1625.6076805083771,1.0026636123657227,0.017511694
1625.6090693841033,1.02154541015625,0.017523406
1625.610458260061,1.034858226776123,0.017600672
1625.6118471357859,1.0111042261123653,0.017520562
1625.613236011744,0.989540159702301,0.017580925
1625.614624887703,0.9965071082115173,0.01749239
1625.6160137634288,1.0369573831558228,0.017506177
1625.6174026393865,0.9903866648674011,0.017520787
1625.6187915153446,1.0061817169189453,0.017495943
1625.6201803913032,0.9719083309173584,0.017492268
1625.621569267028,1.0163180828094482,0.017498577
1625.6229581429861,1.0155994892120361,0.01748165
1625.6243470189452,0.9984778761863708,0.017519636
1625.6257358949035,1.0313842296600342,0.01750177
1625.6271247708619,1.0151898860931396,0.017505622
1625.6285136468196,1.009796380996704,0.017482426
1625.6299025225449,1.0056594610214233,0.01748577
1625.631291398504,1.0197848081588745,0.01749802
1625.6326802744625,1.0028706789016724,0.017488696
1625.6340691504201,1.004575252532959,0.017464656
1625.6354580263778,1.0231016874313354,0.017463122
1625.636846902336,1.0237610340118408,0.01747416
1625.638235778295,0.9975859522819519,0.017469749
1625.6396246542536,1.0093673467636108,0.017500358
1625.641013530211,1.0212078094482422,0.017472273
1625.6424024061694,1.0104761123657227,0.01746532
1625.6437912823603,0.9995911121368408,0.017511116
1625.645180158319,0.9890257120132444,0.017502455
1625.646569034277,1.0178520679473873,0.017462384
1625.6479579102356,1.0129668712615967,0.017481266
1625.6493467861937,1.0070877075195312,0.017555423
1625.6507356621514,1.0182005167007446,0.017461648
1625.652124538342,1.0009641647338867,0.017458357
1625.653513414301,0.9857607483863828,0.017457085
1625.65490229026,1.0053027868270874,0.017504038
1625.6562911662177,0.9743260741233826,0.017477334
1625.6576800424082,0.9892950057983398,0.017463334
1625.6590689183663,1.0372322797775269,0.017470904
1625.6604577943249,0.9874143004417419,0.01745541
1625.6618466705168,1.0033555030822754,0.017469173
1625.6632355464749,0.9896913766860962,0.017441502
1625.6646244226654,0.974845826625824,0.017458571
1625.666013298624,0.9830222725868225,0.017468255
1625.667402174582,1.013155460357666,0.017467141
1625.6687910507735,0.9968917369842525,0.017472863
1625.6701799267316,0.9896975755691528,0.017465893
1625.671568802923,1.001063585281372,0.017478127
1625.6729576788812,0.9853137731552124,0.017457178
1625.6743465550717,1.0044546127319336,0.017461183
1625.6757354312622,0.9736107587814331,0.017451663
1625.6771243072212,0.96726393699646,0.017445156
1625.678513183413,0.9959211349487305,0.017492166
1625.6799020593708,0.9613450169563293,0.017463299
1625.6812909355613,0.9925540089607239,0.017459227
1625.6826798117522,0.9871242642402649,0.017469171
1625.6840686877113,1.018730521202087,0.017495656
1625.6854575639027,0.9979673027992249,0.017496621
1625.6868464400932,0.9900872111320496,0.01746728
1625.6882353160513,1.0106289386749268,0.017502427
1625.6896241922427,1.0049923658370972,0.01749144
1625.691013068433,0.9783495664596558,0.017488334
1625.6924019446242,0.9730582237243652,0.017460728
1625.693790820816,0.9975784420967102,0.01749356
1625.6951796967742,1.0055568218231201,0.017492093
1625.6965685729656,0.982988655567169,0.017531244
1625.697957449156,0.9832221269607544,0.01750486
1625.699346325347,1.017365574836731,0.017490733
1625.700735201539,0.9862315058708191,0.017492032
1625.7021240777303,1.007594347000122,0.017502163
1625.7035129539208,1.0115892887115479,0.017511455
1625.7049018301113,0.9747301340103149,0.017474135
1625.7062907063023,0.9719382524490356,0.01748571
1625.7076795824942,1.0154887437820435,0.01753701
1625.7090684586854,1.0116444826126099,0.017524356
1625.7104573348756,0.9959867596626282,0.017496709
1625.711846211067,1.0000311136245728,0.01751598
1625.713235087258,0.99090975522995,0.017507756
1625.7146239634494,0.9785863161087036,0.017511142
1625.7160128396404,0.9978216886520386,0.017541671
1625.7174017158318,0.998308002948761,0.017502444
1625.7187905920227,0.9873656630516052,0.017522974
1625.7201794682132,0.9797284603118892,0.017530447
1625.7215683446366,1.013522982597351,0.01752164
1625.7229572208284,0.9998913407325745,0.017526431
1625.7243460970203,0.9872646331787105,0.017516145
1625.7257349732108,0.986946702003479,0.017527401
1625.7271238494013,0.9944475889205933,0.017534064
1625.728512725825,0.997609555721283,0.017536407
1625.729901602017,0.9747383594512937,0.017547105
1625.7312904782088,1.013063669204712,0.0175392
1625.7326793546322,1.010671615600586,0.017553335
1625.7340682308227,0.9637042284011841,0.017526666
1625.735457107014,1.015446424484253,0.017554078
1625.736845983438,1.0170011520385742,0.017581942
1625.7382348596293,1.0044400691986084,0.017555105
1625.7396237358203,1.003523826599121,0.017571619
1625.7410126122445,1.002178430557251,0.017566167
1625.7424014884355,0.9941205978393555,0.01758395
1625.7437903648588,0.9995999932289124,0.017592078
1625.7451792410498,1.0068511962890625,0.017610276
1625.7465681174745,1.0026369094848633,0.017576229
1625.7479569936659,0.9753087759017944,0.017599203
1625.7493458700892,0.9928572177886963,0.017606908
1625.7507347462797,0.9675893187522888,0.017594747
1625.7521236227035,0.9847255945205688,0.017575767
1625.7535124988954,0.9850538969039917,0.017582705
1625.7549013753196,0.9956262111663818,0.017617753
1625.756290251743,0.9932801723480225,0.017599208
1625.757679127934,0.9957230687141418,0.01761347
1625.759068004358,0.9854727387428284,0.017589314
1625.7604568807824,0.9773783087730408,0.017604282
1625.7618457569738,1.0021787881851196,0.017628698
1625.7632346333971,1.0206937789916992,0.017621817
1625.764623509821,0.9876418709754942,0.017693011
1625.7660123860123,0.9765247702598572,0.017639477
1625.7674012624357,1.0159207582473755,0.01762485
1625.7687901388595,1.0009825229644775,0.017638952
1625.7701790152842,1.0017542839050293,0.017681712
1625.7715678914756,1.001267671585083,0.01765206
1625.772956767899,1.0218524932861328,0.017656516
1625.7743456443222,0.9751613736152649,0.017671382
1625.775734520747,0.9740452170372009,0.017640099
1625.7771233971714,1.001508355140686,0.017660704
1625.7785122735945,1.0015861988067623,0.017644484
1625.7799011500178,1.0168523788452148,0.01771656
1625.7812900262093,0.998056173324585,0.017657893
1625.782678902633,1.0014969110488892,0.017652554
1625.7840677790573,1.0165791511535645,0.017664768
1625.785456655481,1.0329961776733398,0.017708234
1625.7868455319053,1.0089319944381714,0.017682344
1625.7882344083291,1.0196760892868042,0.017681206
1625.7896232847525,1.0200408697128296,0.01768867
1625.7910121611767,1.019100546836853,0.01771824
1625.7924010376014,1.0239566564559937,0.017728018
1625.7937899140252,1.0211888551712036,0.017690374
1625.795178790449,1.013715147972107,0.017699089
1625.7965676668723,1.021280288696289,0.017683191
